id,pricesold,yearsold,zipcode,mileage,make,model,year,engine,body_type,num_cylinders,drive_type
119777,5100,2020,92121,16399,Chevrolet,C-10,1964,283 V8,Panel,8,4WD
116451,1250,2020,334**,106000,Ford,Mustang,2002,"V6 3,8 natural aspired,",Convertible,6,RWD
116304,1800,2020,334**,107000,Mercedes-Benz,300-Series,2000,"V6 3,2 natural Aspired",Convertible,6,RWD
4816,13000,2019,13108,44860,Ford,F-250,1996,460 V8 Gas,Extended Cab Pickup,8,4WD
127377,3950,2020,180**,190550,Chevrolet,Camaro,2010,3.6L,Coupe,6,RWD
117530,37560,2020,12866,105478,Chevrolet,Camaro,1967,396,Coupe,8,RWD
85519,15170,2020,12866,45396,Chevrolet,Chevelle,1968,350,Coupe,8,RWD
143239,20500,2020,128**,427,Ford,Model T,1923,V8,Convertible,8,RWD
140592,7300,2020,895**,115250,Mercedes-Benz,300-Series,1981,3.0L Diesel I5,Wagon,5,RWD
141229,2450,2020,473**,160131,Chevrolet,Equinox,2007,3.4L Gas V6,SUV,6,AWD
38909,4050,2019,11772,28000,Chevrolet,S-10,1999,4.3,SUV,6,RWD
84244,6500,2020,29662,107000,Mercedes-Benz,CLS-Class,2006,5.0 LITER V8,Sedan,8,RWD
161772,7800,2020,V9a***,36590,Mercedes-Benz,SLK-Class,1998,4 Cylinder Engine 2.3L/140,Convertible,4,2dr Roadster
90398,31600,2019,48127,3975,Jeep,Wrangler,2019,2.0,JEEP,4,4WD
90273,8200,2019,48127,65900,Jeep,Liberty,2012,3.0,JEEP,6,4WD
63625,18550,2019,48127,37300,Jeep,Grand Cherokee,2017,3.6,SUV,6,RWD
90520,26100,2019,48127,2700,Jeep,Cherokee,2019,3.6,JEEP,6,4WD
91107,26100,2019,48127,14910,Jeep,Grand Cherokee,2019,3.6,SUV,6,4WD
89389,30000,2019,48127,900,Jeep,Cherokee,2019,3.6,JEEP,6,4WD
90938,25100,2019,48127,4500,Dodge,Ram 1500,2019,5.7,Crew Cab Pickup,8,4WD
63720,34100,2019,48127,4900,Dodge,Ram 1500,2019,3.6,Extended Cab Pickup,6,4X4
91274,24600,2019,48127,8900,Ford,Mustang,2019,5.0,Coupe,8,RWD
91267,27500,2019,48127,15600,Ford,Mustang,2019,5.0,Convertible,8,RWD
89597,28500,2019,48127,6800,Ford,Explorer,2019,"3,5",SUV,6,4WD
90631,40000,2019,48127,41500,Ford,Expedition,2018,3.0 ECO BOOST,SUV,6,4X4
90166,38400,2019,48127,1750,Ford,F-150,2019,5.0,SUPER CREW CAB,8,4WD
63629,11400,2019,48127,20100,Chevrolet,Impala,2018,3.6,Sedan,6,FWD
91631,29800,2020,48127,16500,Cadillac,CT6,2019,3.6,Sedan,6,AWD
63491,35900,2019,48127,7500,Chevrolet,Traverse,2019,3.6,SUV,6,4WD
91276,20500,2019,48127,4750,Ford,Edge,2019,2.0 ECOBOOST,SUV,4,AWD
89932,24000,2019,48127,3950,Ford,Edge,2019,2.0 ECOBOOST,SUV,4,AWD
91036,13500,2019,48127,47800,GMC,Terrain,2014,3.6,SUV,6,AWD
47453,15210,2019,48127,950,Chevrolet,Equinox,2019,"1,5",SUV,4,FWD
47439,22600,2019,48127,36500,Lincoln,MKX,2016,3.7,SUV,6,AWD
47454,19660,2019,48127,25600,Lincoln,MKZ/Zephyr,2017,3.7,SEDAN,6,AWD
90418,25080,2019,48127,3400,Lincoln,MKC,2019,2.0,SUV,4,AWD
47674,17100,2019,48127,1600,Mitsubishi,Outlander,2019,2.4,FWD,4,FWD
28116,22100,2019,48127,6950,Infiniti,QX50,2017,3.7,SUV,6,AWD
91423,34430,2020,48127,29700,Audi,Q7,2018,3.0 TURBO,SUV,6,AWD
12640,13100,2019,48127,47500,BMW,5-Series,2014,2.0,Sedan,4,AWD
123128,3950,2020,060**,54400,Cadillac,DeVille,1996,4.6,4 dr,8,FWD
94879,25800,2019,91977,14317,Chevrolet,Chevelle,1971,5.7,Coupe,8,RWD
22766,12500,2019,27713,70300,Ford,F-250,1973,New 360,Standard Cab Pickup,8,4WD
144210,3610,2020,125**,162000,Land Rover,LR2,2008,3.2L Gas I6,SUV,6,AWD
10470,4960,2019,29016,97000,Dodge,Magnum,2006,5.7 Hemi,SUV,8,RWD
90360,4550,2019,92804,145800,Acura,TSX,2009,2.4 L Inline 4,Sedan,4,FWD
12579,14000,2019,71360,94000,GMC,Sierra 2500,2013,6.0l,Extended Cab Pickup,8,RWD
307,39500,2019,39667,6970,BMW,7-Series,2015,V8,Sedan,8,2wd
19448,38700,2019,30625,100,Chevrolet,Camaro,1968,488 CUBIC INCHES BIG BLOCK 427 b,RS SS 2 DOOR COUPE,8,RWD WITH POSTRACTION
27011,21000,2019,08234,100500,Oldsmobile,442,1970,455,Convertible,8,RWD
57784,21000,2019,32796,21400,Chevrolet,Silverado 2500,2017,6.0,Crew Cab Pickup,8,gas
51248,7000,2019,97220,95445,Ford,F-150,1999,5.7L Triton,Extended Cab Pickup,8,4WD
70655,8100,2019,97220,88805,Chevrolet,C/K Pickup 1500,1995,5.7L V8,Extended Cab Pickup,8,4WD
20464,25000,2019,34113,170000,Chevrolet,Camaro,1967,327,Convertible,8,Posi Trac
82791,6100,2019,06443,97500,Mercedes-Benz,SL-Class,2003,V8,Convertible,8,Rwd
92606,32100,2019,30135,12000,Ford,F-100,1964,Coyote 5.0,Standard Cab Pickup,8,RWD
140842,17700,2020,729**,97234,International Harvester,Scout,1973,345 V8,Convertible,8,4WD
81805,15000,2019,72901,75000,International Harvester,Scout,1965,152 cu in 4 cyl,Convertible Travel top,4,4WD
71230,3610,2019,43113,214574,Nissan,300ZX,1990,VG30DETT V6 TWIN TURBO,Coupe,6,RWD
52362,1580,2019,18064,151000,Saturn,Outlook,2010,V6,SUV,6,FWD
127077,32500,2020,840**,98789,Land Rover,Defender,1990,2.5L Turbo Diesel 200Tdi,SUV,4,4WD
90111,22600,2019,76106,41000,GMC,Sierra 1500,2017,6.2,Crew Cab Pickup,8,4WD
91483,19300,2020,76106,30000,GMC,Sierra 1500,2015,5.3,Crew Cab Pickup,8,4WD
33986,25000,2019,11563,53000,Dodge,Ram,2006,V-10,Crew Cab,10,RWD
4771,10500,2019,02370,53000,Cadillac,Hearse,2004,V-8 Northstar,Hearse,8,FWD
53456,9400,2019,GL128TG,83374,Land Rover,Range Rover,1984,3528,SUV,8,4WD
160896,3600,2020,305**,127361,Ford,Ranger,2008,2.3L Gas,Standard Cab Pickup,4,RWD
14017,29580,2019,10001,47850,Toyota,Tacoma,2016,V6,Crew Cab Pickup,6,RWD
109088,2100,2019,94110,100670,Toyota,Corolla,2006,1.8,Sedan,4,FWD
152946,540,2020,461**,143000,Nissan,Pathfinder,2002,3.5L Gas V6,SUV,6,4WD
10,15000,2018,28358,61000,Ford,F-150,2014,3.5,Extended Cab Pickup,6,4WD
68272,6360,2019,63033,53000,Chevrolet,Camaro,1969,400 sbc,Coupe,8,RWD
77403,5200,2019,38671,140395,Mercedes-Benz,E-Class,1995,I6,Convertible,6,RWD
157941,9500,2020,483**,125000,Chevrolet,Caprice,1987,5.0L Gas V8,Sedan,8,RWD
60037,13600,2019,98684,95000,Toyota,Celica,1977,20R 2.2,Coupe,4,RWD
52205,13800,2019,98684,56000,Ford,Bronco,1993,5.8L 351,SUV,8,4WD
114236,7800,2020,98684,51000,Ford,F-250,1995,460,Extended Cab Pickup,8,RWD
33936,9900,2019,98684,77000,Chevrolet,C/K Pickup 2500,1998,454 7.4L,Extended Cab Pickup,8,4WD
5105,3900,2019,98684,63000,Chevrolet,Blazer,1996,4.3L V6,SUV,5,4WD
137263,8300,2020,986**,76000,Jeep,Wagoneer,1984,360 AMC V8,Standard Cab Pickup,8,4WD
59823,12560,2019,98684,129000,Toyota,Land Cruiser,1990,4.0L inline 6,Wagon,6,4WD
97664,100000,2020,46250,35000,Mercedes-Benz,SLS AMG,2011,6.3,Coupe,8,RWD
30386,8600,2019,89102,117000,Mercedes-Benz,SL-Class,1986,5.6 v8,Convertible,8,RWD
2018,7000,2019,18052,66200,Chrysler,Crossfire,2005,3.2L SOHC 18-valve V6 engine,Convertible,6,RWD
161129,2350,2020,173**,140996,BMW,3-Series,2001,3.0L Gas I6,Convertible,6,RWD
4053,3700,2019,33983,87801,Porsche,944,1988,2.5,Coupe,4,FWD
34274,3000,2019,71953,107000,Cadillac,Brougham,1989,307V-8,Sedan,8,Automatic
87032,25500,2019,97008,750,Chevrolet,Camaro,1967,350,Coupe,8,RWD
74086,2650,2019,40065,81095,Chevrolet,Camaro,1981,350,Coupe,8,RWD
7766,5000,2019,01460,51874,Mercedes-Benz,SL-Class,1974,4.5L V8,Convertible,8,Convertible
65007,15550,2019,34209,79600,Mercedes-Benz,400-Series,1975,450,Convertible,8,RWD
61441,350,2019,84087,48381,Datsun,Z-Series,1977,Inline 6-cylinder,Coupe,6,RWD
61652,4050,2019,84087,50045,Datsun,Z-Series,1979,Inline 6-cylinder,Coupe,6,RWD
140942,10500,2020,917**,50040,Chevrolet,C1500,2006,5.3L Gas V8,Extended Cab Pickup,8,RWD
83801,8600,2019,90723,38501,Chevrolet,Traverse,2017,3.6,SUV,6,FWD
83879,5100,2019,90723,52000,Chevrolet,Impala,2016,3.6,Sedan,6,FWD
57200,3550,2019,34684,62000,Toyota,Celica,1989,4,Convertible,4,FWD
27485,3800,2019,08807,129684,Nissan,350Z,2006,3.5L,Coupe,6,RWD
5300,4930,2019,47018,117754,Honda,Element,2006,2.4L L4 DOHC 16V,SUV,4,AWD
89884,16000,2019,79029,81293,Ford,F-150,2011,3.5 EcoBoost,Crew Cab Pickup,6,4WD
143508,7600,2020,331**,80567,BMW,7-Series,2008,4.8L Gas V8,Sedan,8,RWD
45479,23880,2019,37902,101000,Mercedes-Benz,Sprinter,2013,6 cyl turbo,cargo van,6,RWD
63049,28500,2019,22405,90126,Mercedes-Benz,S-Class,2007,6.0 V12,Sedan,12,RWD
82714,3100,2019,76262,198434,Ford,F-150,2004,5.4L,Extended Crew Cab Pickup,8,RWD
16773,3950,2019,11414,85000,Dodge,Charger,2007,5.7L V8,Sedan,8,RWD
160296,4650,2020,658**,64,Chevrolet,El Camino,1964,350 cubic inch,Standard Cab Pickup,8,RWD
53881,6000,2019,82501,6333,International Harvester,Scout,1979,392,Convertible,8,4WD
42839,3000,2019,33175,104000,Chrysler,Sebring,2009,3.5L,Convertible,6,AWD
14730,24000,2019,85205,54500,Porsche,911,2000,Boxer,Coupe,6,RWD
2814,13000,2019,75126,5000,Chevrolet,C-10,1985,383 Stroker,Standard Cab Pickup,8,RWD
138491,7500,2020,800**,107500,Ford,Explorer,2013,3.7L Gas V6,SUV,6,AWD
86784,920,2019,97110,152940,Ford,Expedition,2008,5.4-L V-8 SOHC 16V,SUV,8,4WD
86783,3000,2019,97110,172500,Chevrolet,Tahoe,2010,5.3-L V-8 OHV 16V FFV,SUV,8,4WD
134165,2750,2020,688**,138806,Chevrolet,Malibu,2006,3.5L Gas V6,Sedan,6,FWD
7503,6510,2018,61820,86328,Ford,Taurus,2013,3.5L V-6,Sedan,6,AWD
83028,5820,2019,61820,75988,Ford,Taurus,2014,3.7L V-6,Sedan,6,AWD
84761,5700,2019,61820,78969,Ford,Taurus,2014,3.7L V-6,Sedan,6,AWD
53207,7210,2019,61820,103430,Ford,Explorer,2015,3.7L V-6,SUV,6,AWD
82975,8500,2019,61820,91570,Ford,Explorer,2015,3.7L V-6,SUV,6,AWD
84875,7200,2019,61820,76617,Ford,Explorer,2015,3.7L V-6,SUV,6,AWD
84407,7100,2019,61820,98548,Ford,Explorer,2013,3.7L V-6,SUV,6,AWD
61781,8100,2019,61820,94746,Ford,Explorer,2015,3.7L V-6,SUV,6,AWD
143321,5100,2020,618**,81158,Ford,Explorer,2010,4.0L V-6,SUV,6,4WD
82843,3460,2019,61820,106154,Ford,Expedition,2005,5.4L V-8,SUV,8,4WD
41223,5560,2019,61820,69813,Ford,Ranger,2009,2.3L,Extended Cab Pickup,4,RWD
46776,6600,2019,61820,34924,Ford,Ranger,2008,3.0L V-6,Extended Cab Pickup,6,RWD
13087,3740,2019,61920,125357,Ford,Taurus,2014,3.7L,Sedan,6,AWD
13088,4250,2019,61920,117345,Ford,Taurus,2014,3.7L,Sedan,6,AWD
120935,3200,2020,61920,136400,Ford,Taurus,2015,3.7L V6 F DOHC 24V,Sedan,6,AWD
164010,33100,2020,350**,33500,Chevrolet,Tahoe,2019,5.3L Gas V8,SUV,8,4WD
49596,1330,2019,59501,218080,GMC,1500,1990,V8 350,Extended Cab Pickup,8,RWD
8078,4110,2019,14218,71576,Chevrolet,Impala,2007,5.3l V8,Sedan,8,FWD
159657,1420,2020,199**,157265,Mazda,Mazda6,2005,3.0L Gas V6,Sedan,6,FWD
102727,2550,2019,19963,99000,Ford,Crown Victoria,2011,V8,Sedan,8,RWD
158586,2230,2020,199**,98629,Ford,Crown Victoria,2011,V8,Sedan,8,RWD
102728,2030,2019,19963,98587,Ford,Crown Victoria,2009,v8,4dr,8,RWD
159659,2130,2020,199**,98000,Ford,Crown Victoria,2009,4.6L Flexible V8,Sedan,8,RWD
22279,2430,2019,19963,106756,Nissan,Pathfinder,2004,NISSAN V6 3500,SUV,6,4WD
104219,2000,2019,66111,217483,Jeep,Grand Cherokee,2002,4.7L V8 POWER TECH,Sport Utility,8,4WD
117750,37100,2020,984**,9700,Ford,F-250,2017,6.2L Gas V8,Crew Cab Pickup,8,4WD
59557,4300,2019,91711,3771,Fiat,124 Spider,1969,1.4 TO 1.7,Convertible,4,RWD
135505,5700,2020,917**,36711,Chrysler,Crossfire,2007,3.2L V-6 MERCEDES POWER!,Convertible,6,RWD
114100,2030,2020,91711,47111,Ford,Mustang,1990,5.0L V8,Convertible,8,RWD
78228,7360,2020,91711,131311,Ford,Thunderbird,2003,V-8,Convertible,8,RWD
135217,5140,2020,917**,98711,Chevrolet,Corvette,1993,5.7L V-8 300HP LT1,Coupe,8,RWD
136964,3990,2020,917**,145441,Pontiac,Solstice,2007,TURBO 260HP,Convertible,4,RWD
77170,1530,2019,91711,87985,Buick,Roadmaster,1995,350 V-8,Wagon,8,RWD
137123,3350,2020,917**,96511,Buick,Roadmaster,1992,5.7L V-8 300HP LT1,Sedan,8,RWD
60141,6600,2019,91711,141111,Cadillac,Fleetwood,1996,5.7L V-8,Sedan,8,RWD
137210,3700,2020,917**,49141,Cadillac,Eldorado,1995,V-8,Coupe,8,FWD
27092,1130,2019,91711,51411,Cadillac,Eldorado,1985,4.1L V-8,Coupe,8,FWD
5358,2200,2019,91711,99111,Lincoln,Continental,2001,4.6L QUAD CAM 300HP,Sedan,8,FWD
113717,3650,2020,917**,125411,BMW,Z3,1999,6 CYLINDER,Convertible,6,RWD
114056,4050,2020,917**,128111,BMW,Z3,1998,6 CYLINDER 2.8L,Convertible,6,RWD
3635,1350,2019,91711,144441,Acura,Legend,1988,2.7L V-6,Coupe,6,FWD
76367,2870,2019,91711,64111,Acura,Legend,1990,6 CYLINDER 2.7L,Sedan,6,FWD
76960,1950,2019,91711,161111,Acura,Legend,1991,6 CYLINDER 3.2L,Coupe,6,FWD
27219,2500,2019,91711,171111,Acura,Legend,1991,6 CYLINDER 3.2L,Coupe,6,FWD
137205,2220,2020,917**,235111,Lexus,LS,2001,PERFORMANCE 4.3L V-8,Sedan,8,RWD
135745,6500,2020,917**,178711,Lexus,SC,2002,4.3L V-8,Convertible,8,RWD
138227,3850,2020,917**,167911,Jaguar,XJ6,1986,STRAIGHT 6,Sedan,6,RWD
77994,3450,2019,91711,90111,Jaguar,XJ8,2002,V-8,Sedan,8,RWD
137331,3350,2020,917**,71711,Jaguar,XJ8,2000,4.0L V-8,Sedan,8,RWD
137278,6750,2020,917**,85711,Jaguar,XK8,2002,4.0L V-8,Convertible,8,RWD
78283,3050,2020,91711,169111,Jaguar,XK8,2006,4.2L V-8,Convertible,8,RWD
77189,990,2019,91711,132111,Jaguar,XJ6,1991,6 CYLINDER,Sedan,6,AUTO
136317,4240,2020,917**,163111,Jaguar,XF,2009,4.2L V-8,Sedan,8,RWD
76653,5000,2020,91711,96111,Land Rover,Range Rover,2004,4.4L V-8,SUV,8,AWD
27217,1550,2019,91711,124711,Land Rover,Range Rover,2002,V8 4.6L,SUV,8,4WD AWD 4X4
135637,2050,2020,917**,121411,Audi,Cabriolet,1994,6 2.8L,Convertible,6,FWD
136431,5210,2020,917**,30131,Audi,A6,2000,4.2L V8,Sedan,8,AWD
137727,4100,2020,917**,136551,BMW,3-Series,1995,6,Convertible,6,RWD
135638,3750,2020,917**,186131,BMW,3-Series,2000,6,Convertible,6,RWD
75556,2990,2019,91711,167511,BMW,3-Series,2003,2.5L TWIN CAM VANOS 6 CYLINDER,Convertible,6,RWD
75684,3990,2019,91711,134411,BMW,3-Series,2004,6 cylinder 2.5L,Convertible,6,RWD
114055,5750,2020,917**,79111,BMW,3-Series,2004,3.0L Dual Cam Vanos Straight 6,Convertible,6,RWD
114250,3550,2020,91711,154411,BMW,3-Series,2004,3.OL VANOS 6 CYLINDER,Convertible,6,RWD
137400,6400,2020,917**,121411,BMW,Z3,2001,6 CYL,Convertible,6,RWD
113550,2180,2020,91711,199611,BMW,3-Series,2002,i6 Vanos,Sedan,6,AWD
135263,4640,2020,917**,72271,BMW,7-Series,2004,8,Sedan,8,RWD
113415,6300,2020,91711,89111,BMW,5-Series,2010,6,Sedan,6,RWD
135159,5850,2020,917**,66111,BMW,1-Series,2008,6,Coupe,6,RWD
135807,6050,2020,917**,63611,BMW,3-Series,2007,3.0L VANOS TWIN CAM INLINE 6,Sedan,6,RWD
114179,8600,2020,91711,107711,BMW,M6,2008,V10 5.0L,Convertible,10,RWD
114702,5140,2020,917**,144411,Mercedes-Benz,E-Class,1993,3.0L INLINE 6,Convertible,6,RWD
114165,7400,2020,91711,166511,Mercedes-Benz,E-Class,1994,6 CYLINDER 3.2L,Convertible,6,RWD
114118,2690,2020,91711,131111,Mercedes-Benz,SL-Class,1995,3.2L 6 CYLINDER,Convertible,6,RWD
76290,3150,2019,91711,121111,Mercedes-Benz,SL-Class,1995,3.2L 6-CYLINDER,Convertible,6,RWD
114674,3910,2020,917**,223111,Mercedes-Benz,SL-Class,1996,5.0 V-8,Convertible,8,RWD
75763,3590,2019,91711,142111,Mercedes-Benz,S-Class,1999,3.2L STRAIGHT SIX,Sedan,6,RWD
113444,2000,2020,91711,148111,Mercedes-Benz,S-Class,1997,6 STRAIGHT 3.2L,Sedan,6,RWD
135585,2900,2020,917**,171511,Mercedes-Benz,CLK-Class,2006,3.5L V-6,Convertible,6,RWD
135671,6590,2020,917**,152511,Mercedes-Benz,CLK-Class,2007,5.5L V8,Convertible,8,RWD
135959,8070,2020,917**,89811,Mercedes-Benz,SLK-Class,2005,3.5L V-6,Convertible,6,RWD
136635,6650,2020,917**,133731,Mercedes-Benz,E-Class,2012,3.5L,Sedan,6,RWD
135138,2990,2020,917**,104711,Smart,Fortwo,2012,1.0L 3 CYLINDER,Hatchback,3,RWD
137468,3780,2020,917**,47411,Smart,Fortwo,2008,1.0L 3cyl.,Convertible,3,RWD
30875,3000,2019,91711,104441,Smart,Cabrio,2008,3 Cylinder 1.0L GAS SIPPER,Convertible,3,RWD
135466,5200,2020,917**,84844,Mini,Cooper,2010,1.6L 4 CYLINDER,Hatchback,4,FWD
137070,7010,2020,917**,59911,Mini,Cooper,2011,1.6L,Convertible,4,FWD
27221,1490,2019,91711,213111,Volvo,240,1989,2.3L 4cylinder,Sedan,4,RWD
13825,1050,2019,33604,26103,Dodge,Dart,1974,225 cu 6cyl,Sedan,6,RWD
135550,3000,2020,010**,151000,Lexus,IS300,2002,3.0L Gas I6,Sedan,6,RWD
155869,5700,2020,970**,73756,Volvo,S60,2005,2.5L I5 Turbocharger,4dr Car,5,AWD
92829,5150,2019,92886,58900,Chevrolet,Suburban,1983,454,SUV,8,RWD
74147,1500,2019,45246,113300,Mercury,Grand Marquis,1998,V8,Sedan,8,RWD
78649,7600,2019,76092,86000,Mercedes-Benz,E-Class,1994,6 Cylinder Gas,Convertible,6,RWD
116175,7600,2020,180**,134152,Toyota,Tacoma,2000,3.4L V6 Supercharged,Extended Cab Pickup,6,4x4
77258,2330,2019,58701,39473,Oldsmobile,Cutlass,1971,350,Coupe,8,RWD
118537,4750,2020,113**,122000,Ford,Mustang,2001,4.6L SOHC,Coupe,8,RWD
58709,17000,2019,17824,197985,Ford,F-350,1997,7.3 TURBO DIESEL,Extended Crew Cab Pickup,8,4 x 4
653,20100,2019,78015,106834,GMC,Sierra 3500,2013,6.6 DURAMAX,Crew Cab Pickup,8,4WD
93644,14100,2020,28277,187000,Porsche,Cayman,2006,3.4,Hatchback,6,RWD
115852,15680,2020,681**,11000,Mercedes-Benz,SL-Class,2003,V8,Convertible,8,RWD
144459,7700,2020,115**,152661,Ford,Excursion,2003,6.8L Gas V10,SUV,10,4WD
46472,28500,2019,92870,15883,MG,T-Series,1948,Supercharged/Eaton,roster,4,4.875 ring & pin
161230,15300,2020,484**,8342,Chevrolet,Corvette,1973,350 V8,Coupe,8,RWD
57106,16800,2019,48442,35000,Pontiac,Bonneville,1969,428 V-8,Convertible,8,RWD
161300,18200,2020,484**,19421,Ford,Falcon,1964,260 v8,Convertible,8,RWD
57114,6100,2019,48442,54000,Lincoln,Continental,1976,7.5L 460 Big Block,Coupe,4,RWD
5154,7500,2019,75041,100000,Ford,Mustang,1965,NO ENGINE,Fastback,6,RWD
95178,9750,2019,33602,84395,Jeep,CJ,1983,4.2L 6 CYL,SUV,6,4WD
36716,15500,2019,85635,100,Chevrolet,Other Pickups,1955,LS1,Standard Cab Pickup,8,RWD
83239,4550,2019,01151,17287,Chevrolet,Corvair,1965,140,Convertible,6,RWD
61484,10210,2019,01151,19051,Ford,Model A,1930,4 Cylinder,Convertible,4,RWD
82879,19800,2019,01151,16707,Dodge,Challenger,2016,V6,Coupe,6,RWD
8583,14000,2019,01151,3515,Toyota,Other,2018,4 cyl,Sedan,4,FWD
84215,22000,2020,01151,3784,Toyota,Highlander,2018,V6,SUV,6,AWD
84205,20000,2020,01151,75146,Toyota,Tundra,2014,V8,Crew Cab Pickup,8,4WD
150951,12000,2020,088**,61916,Nissan,Frontier,2017,2.5L Gas I4,Extended Cab Pickup,4,RWD
37851,39000,2019,95678,24687,Chevrolet,Tahoe,2017,48,SUV,8,4WD
81182,13930,2019,62301,215,Ford,Other,1932,FUEL INJECTED 350 V-8,Convertible,8,RWD
104648,3230,2019,32825,117100,Ford,F-150,2008,4.2,Standard Cab Pickup,6,RWD
67357,4700,2019,32825,86075,Chevrolet,Caprice,1994,5.7 LT-1,Wagon,8,4dr Wagon Classic woody low miles clean original
104616,4850,2019,32825,30250,Honda,Accord,2015,"4 Cyl, i-VTEC, 2.4 liter",Sedan,4,FWD
63002,9700,2019,32825,64660,Jeep,Cherokee,2000,4.0l I6,SUV,6,4WD
88734,2220,2019,32825,188801,Chevrolet,Suburban,2002,5.3l V8 SFI Flex 5.3l,SUV,8,4X4
127007,4350,2020,328**,28800,Acura,TL,1996,3200 V6,Sedan,6,FWD
119451,3800,2020,328**,42100,Mercedes-Benz,300E,1986,3.0L Gas I6,Sedan,6,RWD
154575,18500,2020,986**,61522,Chevrolet,C/K Pickup 1500,1977,350,Standard Cab Pickup,8,4WD
22249,9600,2019,12166,54726,Ford,E-Series Van,2007,5.4 L Triton,Handicap Van,8,RWD
42350,2240,2019,33023,188000,Mercedes-Benz,E-Class,2006,V6 3.5L,Sedan,6,RWD
45855,4050,2019,76063,90000,Chevrolet,C/K Pickup 2500,1986,350,Standard Cab Pickup,8,4WD
77682,15200,2019,92562,45953,Ford,Mustang,1972,351-4v,Fastback,8,RWD
5443,12700,2019,92562,107902,BMW,5-Series,2003,4.4L,Sedan,8,RWD
20249,8110,2019,06896,100143,Jeep,Wrangler,2007,V6,Cab & Chassis,6,4WD
114645,9000,2020,168**,117876,Ford,F-250,1999,7.3,Extended Cab Pickup,8,4WD
111614,1630,2020,302**,148000,Jeep,Liberty,2006,3.7L Gas V6,SUV,6,4WD
131677,15500,2020,850**,17700,Toyota,86,2017,2.0L Gas H4,Coupe,6,4WD
16721,10800,2019,30066,65500,Plymouth,Duster,1973,340 CU IN,Coupe,8,RWD
125698,28100,2020,797**,150000,Ford,Bronco,1977,302 V8,SUV,8,4x4
112813,1990,2020,44121,116777,Toyota,Sienna,2003,3.0,Minivan,6,FWD
2561,4000,2019,44121,207292,Lexus,RX,2002,3.0L V6 SMPI DOHC,SUV,6,AWD
77602,5000,2019,49415,86541,Ford,Thunderbird,1966,390,Coupe,8,RWD
81135,3050,2019,30523,63300,Dodge,Magnum,2005,5.7L v8 Hemi,Wagon,8,RWD
143975,8200,2020,553**,81000,Ford,Model A,1929,205cc,Sedan,4,RWD
95184,7000,2019,48009,63235,Dodge,Charger,2011,HEMI,Sedan,8,RWD
157678,11600,2020,029**,45000,Honda,Accord,2018,1.5L Gas I4,Sedan,6,FWD
13015,15000,2019,95465,92857,Dodge,Power Wagon,1972,318,Pickup step side long bed,8,4WD
33256,5000,2019,60514,55004,Ford,F-550,2007,6.8,Stahl Hi-Box,10,4x2
74153,9100,2019,60514,85591,Ford,Explorer,2015,3.7L V-6,SUV,6,AWD
26990,3400,2019,60514,63517,Ford,Expedition,2008,5.4,SUV,8,4WD
134965,14200,2020,605**,58122,Ford,F-250,2008,5.4L Gas V8,Standard Cab Pickup,8,4WD
74157,1830,2019,60514,129854,Nissan,Altima,2010,2.5L I4 16V,Sedan,4,FWD
133865,830,2020,605**,100130,Suzuki,Forenza,2005,2.0L Gas I4,Wagon,4,FWD
43802,18600,2019,60051,165000,Buick,Electra,1960,401 Nailhead,Coupe,8,RWD
20301,6700,2019,81501,78000,Porsche,Cayenne,2006,4.5 V8,SUV,8,AWD
113203,14500,2020,302**,94204,Chevrolet,C/K Pickup 1500,1997,5.7,Standard Cab Pickup,8,4WD
89167,13000,2020,76148,55000,Ford,Taurus,2015,V6,Sedan,6,FWD
39724,25000,2019,95765,72000,Cadillac,CTS,2009,6.2L Supercharged V8,Sedan,8,RWD
140717,4550,2020,142**,75843,Pontiac,Bonneville,1966,389 CU.IN. 4-BARREL CARB - DUALS,Convertible,8,RWD
60905,12100,2019,51401,81312,Volvo,P1800E Sport Coupe,1971,4 cyl,Coupe,4,RWD
7252,17000,2019,51401,79425,Ford,Ranchero,1957,312,pickup,8,RWD
81321,11000,2019,51401,30731,Rolls-Royce,Corniche,1967,410 V-8,Coupe,8,RWD
77576,21100,2019,89014,32000,Chevrolet,Corvette,1965,327 V8,Convertible,8,RWD
68309,15300,2019,89014,44000,Mercedes-Benz,S-Class,1963,6 CYLINDER,COUPE,6,RWD
22669,34900,2019,89014,49000,Mercedes-Benz,SL-Class,1967,2.5L,Convertible,6,RWD
5581,27400,2019,89014,130000,Porsche,911,1969,6 CYINDER,Coupe,6,RWD
79313,17500,2019,89014,103000,Chevrolet,Camaro,1967,327 V8,Coupe,8,RWD
108380,15000,2019,89014,108000,Chevrolet,Camaro,1967,237,Coupe,8,RWD
68330,25000,2019,89014,120000,Chevrolet,Camaro,1967,327 V8 210HP,Convertible,8,RWD
7873,12280,2019,89014,111000,Chevrolet,Camaro,1970,350,COUPE,8,RWD
5887,26600,2019,89014,103000,Porsche,912,1969,4 CYLINDER,Coupe,4,RWD
79563,21770,2019,65672,57000,Chevrolet,Impala,1967,396 BIG BLOCK,Convertible,8,RWD
108443,14700,2019,89014,99000,Chevrolet,Corvette,1969,350,Coupe,8,RWD
33788,15230,2019,89014,57000,Chevrolet,Corvette,1970,350,Convertible,8,RWD
