id_pedido,id_cliente,Tienda,TipoLibro,und_pedidas,und_despachadas,ano_despacho,mes_despacho,lead_time,rating
1368,CL0100,Webpage,Novelas,1,1,2023,11,4,71.1
1369,CL0095,Regiones,Novelas,33,33,2023,5,1,65.5
1370,CL0100,Webpage,Novelas,1,1,2023,11,1,55.5
1371,CL0076,Regiones,Novelas,38,37,2023,2,4,51.4
1372,CL0100,Webpage,Academicos,1,1,2023,9,6,78.5
1373,CL0100,Webpage,Novelas,1,1,2023,12,5,84.7
1374,CL0008,Regiones,Novelas,42,42,2023,6,6,48.3
1375,CL0033,Santiago,Novelas,12,12,2023,4,2,82
1376,CL0099,Regiones,CienciaFiccion,42,42,2023,11,1,67
1377,CL0100,Webpage,Academicos,2,2,2023,10,2,86.9
1378,CL0040,Santiago,Novelas,58,56,2024,2,7,55.2
1379,CL0100,Webpage,CienciaFiccion,1,1,2023,3,1,67.8
1380,CL0009,Regiones,Novelas,5,5,2023,9,8,79.5
1381,CL0044,Santiago,Novelas,48,48,2023,9,5,59.3
1382,CL0124,Regiones,Academicos,66,62,2024,1,8,56.7
1383,CL0095,Regiones,CienciaFiccion,3,3,2023,1,9,72.2
1384,CL0100,Webpage,Novelas,1,1,2023,3,1,71.7
1385,CL0085,Santiago,Academicos,95,94,2023,12,4,57.2
1386,CL0077,Regiones,CienciaFiccion,39,39,2024,3,5,57
1387,CL0004,Regiones,Novelas,86,86,2023,10,0,56.7
1388,CL0100,Webpage,Academicos,4,4,2023,10,5,68.5
1389,CL0017,Santiago,Novelas,12,11,2023,11,2,62.7
1390,CL0033,Santiago,Novelas,36,36,2023,4,6,61.8
1391,CL0100,Webpage,Academicos,1,1,2023,2,0,66.1
1392,CL0100,Webpage,CienciaFiccion,12,11,2023,1,2,56.2
1393,CL0008,Regiones,CienciaFiccion,91,91,2023,5,3,51.9
1394,CL0070,Regiones,Academicos,35,34,2023,9,2,55.7
1395,CL0095,Regiones,Academicos,32,32,2023,5,1,60.9
1396,CL0060,Santiago,Novelas,12,12,2023,12,5,72.3
1397,CL0100,Webpage,CienciaFiccion,9,9,2023,10,3,56.1
1398,CL0075,Santiago,Academicos,53,53,2023,10,9,58.8
1399,CL0100,Webpage,Academicos,1,1,2024,2,2,78.3
1400,CL0017,Santiago,Academicos,19,19,2024,2,3,68.6
1401,CL0100,Webpage,Novelas,4,4,2023,10,1,63.4
1402,CL0100,Webpage,CienciaFiccion,4,4,2024,1,4,81.2
1403,CL0100,Webpage,Novelas,1,1,2023,4,4,62.3
1404,CL0100,Webpage,Academicos,1,1,2023,3,0,65.5
1405,CL0092,Regiones,Academicos,97,95,2023,6,3,58.1
1406,CL0095,Regiones,CienciaFiccion,58,58,2023,11,3,67.4
1407,CL0100,Webpage,Novelas,2,2,2023,12,5,62.9
1408,CL0077,Regiones,Academicos,75,67,2023,7,3,74.7
1409,CL0100,Webpage,CienciaFiccion,3,3,2023,6,7,78.6
1410,CL0100,Webpage,CienciaFiccion,1,1,2023,12,2,65.6
1411,CL0100,Webpage,CienciaFiccion,3,3,2023,6,5,61.5
1412,CL0100,Webpage,Novelas,1,1,2023,9,1,58.4
1413,CL0100,Webpage,Novelas,1,1,2023,3,3,63.8
1414,CL0070,Regiones,Academicos,51,51,2024,1,7,60.3
1415,CL0100,Webpage,Academicos,1,1,2024,2,1,89.7
1416,CL0093,Regiones,Novelas,91,91,2023,10,10,57.8
1417,CL0100,Webpage,Academicos,2,2,2023,6,5,62.2
1418,CL0033,Santiago,Novelas,35,35,2024,2,11,63.6
1419,CL0100,Webpage,Novelas,1,1,2024,2,2,56.2
1420,CL0033,Santiago,Novelas,95,87,2023,12,15,56.1
1421,CL0075,Santiago,Novelas,54,54,2023,8,6,58.6
1422,CL0075,Santiago,CienciaFiccion,72,72,2024,3,4,51.3
1423,CL0100,Webpage,CienciaFiccion,2,2,2023,12,6,87.1
1424,CL0100,Webpage,Academicos,1,1,2023,10,2,66.3
1425,CL0033,Santiago,Novelas,15,15,2024,2,1,73
1426,CL0029,Santiago,Novelas,79,79,2023,3,9,47.5
1427,CL0017,Santiago,Novelas,97,97,2023,7,2,60.8
1428,CL0100,Webpage,CienciaFiccion,1,1,2023,3,0,53.6
1429,CL0100,Webpage,Academicos,1,1,2023,12,6,81.9
1430,CL0100,Webpage,CienciaFiccion,3,3,2023,5,1,72
1431,CL0100,Webpage,Novelas,1,1,2023,5,1,69.3
1432,CL0124,Regiones,Novelas,15,15,2024,3,6,80.2
1433,CL0100,Webpage,Novelas,1,1,2023,12,3,33.2
1434,CL0060,Santiago,Novelas,10,10,2024,2,2,64
1435,CL0100,Webpage,Novelas,1,1,2023,12,4,52.9
1436,CL0100,Webpage,Academicos,2,2,2023,10,2,61.5
1437,CL0009,Regiones,Academicos,23,23,2023,9,4,60.6
1438,CL0100,Webpage,Novelas,2,2,2023,11,6,66.2
1439,CL0075,Santiago,CienciaFiccion,19,19,2024,2,8,91.2
1440,CL0084,Regiones,Academicos,17,16,2023,9,3,61
1441,CL0036,Santiago,Academicos,72,72,2023,4,6,46.2
1442,CL0100,Webpage,Academicos,4,4,2023,3,1,70.1
1443,CL0124,Regiones,CienciaFiccion,7,7,2023,10,3,93.6
1444,CL0100,Webpage,Novelas,1,1,2024,1,3,72.2
1445,CL0100,Webpage,CienciaFiccion,7,7,2023,10,2,76.1
1446,CL0100,Webpage,CienciaFiccion,2,2,2023,11,5,65.9
1447,CL0001,Regiones,Academicos,53,53,2023,9,10,46
1448,CL0100,Webpage,Academicos,3,3,2023,5,3,69.5
1449,CL0076,Regiones,CienciaFiccion,28,28,2023,6,7,64.9
1450,CL0100,Webpage,Academicos,1,1,2023,12,5,62.2
1451,CL0100,Webpage,CienciaFiccion,2,2,2023,3,1,67.8
1452,CL0100,Webpage,Novelas,1,1,2023,11,4,50
1453,CL0033,Santiago,CienciaFiccion,43,43,2023,3,1,55.5
1454,CL0100,Webpage,CienciaFiccion,8,8,2023,6,5,62.9
1455,CL0093,Regiones,CienciaFiccion,4,4,2023,3,4,52.2
1456,CL0127,Santiago,Novelas,5,5,2024,1,0,74.4
1457,CL0033,Santiago,Novelas,83,83,2023,8,7,48.4
1458,CL0100,Webpage,Novelas,1,1,2023,11,7,67
1459,CL0100,Webpage,CienciaFiccion,2,2,2023,5,3,62.8
1460,CL0100,Webpage,Novelas,1,1,2023,6,6,75.3
1461,CL0100,Webpage,Academicos,3,3,2023,6,5,58.4
1462,CL0076,Regiones,Academicos,34,34,2023,4,1,48.6
1463,CL0100,Webpage,Novelas,1,1,2024,1,1,75.1
1464,CL0100,Webpage,Novelas,1,1,2023,12,3,106.1
1465,CL0100,Webpage,Academicos,2,2,2023,6,8,63.5
1466,CL0088,Regiones,Academicos,33,33,2023,11,2,72.5
1467,CL0091,Regiones,Academicos,29,29,2024,1,7,68.2
1468,CL0033,Santiago,Novelas,74,73,2023,9,8,62.5
1469,CL0003,Regiones,Novelas,63,63,2023,5,3,64.6
1470,CL0077,Regiones,Novelas,34,34,2023,11,3,46.2
1471,CL0091,Regiones,Academicos,64,56,2024,3,9,62.3
1472,CL0095,Regiones,Academicos,54,54,2023,9,3,64.3
1473,CL0008,Regiones,Novelas,61,57,2023,12,2,60
1474,CL0100,Webpage,CienciaFiccion,2,2,2023,1,1,69.6
1475,CL0070,Regiones,Novelas,42,42,2023,2,4,75.7
1476,CL0100,Webpage,CienciaFiccion,3,3,2023,5,1,57.3
1477,CL0017,Santiago,Novelas,19,19,2023,8,2,69.9
1478,CL0075,Santiago,Novelas,91,89,2024,1,5,59.3
1479,CL0017,Santiago,Novelas,11,11,2024,2,2,68.4
1480,CL0100,Webpage,Novelas,1,1,2023,12,3,59.6
1481,CL0076,Regiones,CienciaFiccion,34,34,2023,9,3,44.8
1482,CL0095,Regiones,Novelas,79,79,2023,5,3,49.1
1483,CL0100,Webpage,Academicos,4,4,2023,6,4,55
1484,CL0033,Santiago,CienciaFiccion,67,67,2023,3,1,55.6
1485,CL0100,Webpage,Academicos,1,1,2023,11,1,73.9
1486,CL0100,Webpage,Novelas,1,1,2024,1,1,73.9
1487,CL0100,Webpage,CienciaFiccion,2,2,2023,6,5,62.3
1488,CL0100,Webpage,Novelas,1,1,2024,1,1,73.8
1489,CL0060,Santiago,Novelas,10,9,2023,1,6,74.4
1490,CL0124,Regiones,Academicos,61,61,2023,8,9,52.9
1491,CL0008,Regiones,Academicos,68,68,2023,11,4,65.7
1492,CL0124,Regiones,Academicos,33,33,2023,10,7,51.6
1493,CL0100,Webpage,Academicos,2,2,2023,11,2,76
1494,CL0093,Regiones,Academicos,64,64,2023,2,4,54.9
1495,CL0024,Santiago,Novelas,42,42,2023,12,2,67.6
1496,CL0100,Webpage,Academicos,1,1,2023,4,1,76.4
1497,CL0100,Webpage,CienciaFiccion,2,2,2023,11,1,61
1498,CL0100,Webpage,Academicos,1,1,2023,12,1,78.2
1499,CL0100,Webpage,Academicos,4,4,2023,10,1,59.9
1500,CL0033,Santiago,Novelas,24,24,2023,5,3,66.8
1501,CL0017,Santiago,Novelas,50,50,2023,11,1,63.2
1502,CL0100,Webpage,Academicos,2,2,2023,5,1,94.2
1503,CL0100,Webpage,Novelas,1,1,2024,1,3,77
1504,CL0100,Webpage,CienciaFiccion,4,4,2023,5,1,70.7
1505,CL0100,Webpage,Academicos,2,2,2023,11,1,69.9
1506,CL0010,Regiones,Novelas,44,44,2024,1,6,58.8
1507,CL0100,Webpage,Novelas,1,1,2023,9,1,65.4
1508,CL0033,Santiago,Novelas,74,74,2023,9,5,48.9
1509,CL0100,Webpage,Novelas,1,1,2023,2,3,56.7
1510,CL0091,Regiones,Novelas,64,61,2023,6,5,57.4
1511,CL0100,Webpage,CienciaFiccion,2,2,2023,7,3,73.2
1512,CL0033,Santiago,Novelas,33,33,2023,5,3,62.3
1513,CL0100,Webpage,CienciaFiccion,4,4,2023,6,7,52.6
1514,CL0100,Webpage,Academicos,1,1,2024,2,2,76.2
1515,CL0095,Regiones,Novelas,100,100,2023,8,3,44.9
1516,CL0100,Webpage,Novelas,2,2,2023,4,3,79.2
1517,CL0100,Webpage,Novelas,2,2,2024,1,2,64.6
1518,CL0100,Webpage,CienciaFiccion,3,3,2023,10,3,72.2
1519,CL0124,Regiones,CienciaFiccion,46,46,2023,7,6,72.3
1520,CL0100,Webpage,Academicos,1,1,2023,5,1,72.8
1521,CL0100,Webpage,Academicos,2,2,2023,10,1,89.5
1522,CL0100,Webpage,Novelas,1,1,2023,9,2,50.9
1523,CL0091,Regiones,Novelas,55,52,2023,6,3,64.2
1524,CL0100,Webpage,Novelas,2,2,2023,10,2,72.4
1525,CL0100,Webpage,CienciaFiccion,2,2,2023,9,4,78.7
1526,CL0100,Webpage,Novelas,1,1,2023,11,0,50.8
1527,CL0100,Webpage,Academicos,1,1,2023,12,2,56.9
1528,CL0100,Webpage,Novelas,1,1,2023,6,2,57.8
1529,CL0100,Webpage,Academicos,3,3,2023,12,4,58.3
1530,CL0033,Santiago,Novelas,57,57,2023,8,5,49.9
1531,CL0100,Webpage,CienciaFiccion,5,5,2023,5,1,64.5
1532,CL0001,Regiones,Academicos,57,57,2023,5,3,57
1533,CL0100,Webpage,Novelas,1,1,2023,4,1,68.2
1534,CL0088,Regiones,Academicos,37,37,2023,9,6,66
1535,CL0100,Webpage,CienciaFiccion,2,2,2023,12,2,85.2
1536,CL0095,Regiones,CienciaFiccion,43,43,2024,2,2,66
1537,CL0100,Webpage,Novelas,1,1,2023,5,3,60.6
1538,CL0100,Webpage,CienciaFiccion,2,2,2023,1,0,62.4
1539,CL0100,Webpage,CienciaFiccion,2,1,2023,6,8,72.1
1540,CL0100,Webpage,Novelas,1,1,2023,1,2,78
1541,CL0100,Webpage,Academicos,2,2,2023,12,4,65.7
1542,CL0004,Regiones,Academicos,64,64,2023,1,1,60.9
1543,CL0003,Regiones,Academicos,19,19,2023,8,4,63.4
1544,CL0095,Regiones,Academicos,51,51,2023,9,1,55.7
1545,CL0004,Regiones,Novelas,38,38,2023,3,4,67.9
1546,CL0001,Regiones,Academicos,26,26,2023,6,7,68.5
1547,CL0076,Regiones,Novelas,42,42,2023,9,9,51
1548,CL0100,Webpage,Academicos,1,1,2023,5,3,64.7
1549,CL0004,Regiones,CienciaFiccion,51,51,2023,1,15,58.5
1550,CL0124,Regiones,Academicos,68,67,2023,6,6,64.2
1551,CL0100,Webpage,Novelas,1,1,2024,3,2,59.4
1552,CL0084,Regiones,Novelas,100,100,2023,10,10,51.4
1553,CL0099,Regiones,Novelas,36,35,2023,6,4,45.1
1554,CL0100,Webpage,CienciaFiccion,2,2,2023,10,1,71.6
1555,CL0100,Webpage,CienciaFiccion,7,7,2023,6,7,66.9
1556,CL0095,Regiones,Novelas,12,12,2023,7,7,67.9
1557,CL0095,Regiones,CienciaFiccion,72,72,2024,1,2,48.2
1558,CL0100,Webpage,CienciaFiccion,2,2,2023,6,6,50.5
1559,CL0100,Webpage,Novelas,1,1,2023,10,1,74
1560,CL0100,Webpage,Academicos,1,1,2023,5,1,77.5
1561,CL0076,Regiones,Novelas,32,32,2023,4,2,51.7
1562,CL0008,Regiones,Novelas,87,65,2023,1,44,58.3
1563,CL0100,Webpage,Novelas,1,1,2023,10,0,69.5
1564,CL0100,Webpage,CienciaFiccion,2,2,2023,1,0,73.9
1565,CL0095,Regiones,Academicos,39,39,2023,8,2,59.1
1566,CL0100,Webpage,CienciaFiccion,2,2,2023,10,2,81.9
1567,CL0124,Regiones,Academicos,49,49,2024,1,4,69.6
1568,CL0077,Regiones,Novelas,34,34,2023,12,3,57.7
1569,CL0100,Webpage,CienciaFiccion,3,3,2023,12,5,71.4
1570,CL0075,Santiago,Novelas,24,24,2023,8,7,64.5
1571,CL0100,Webpage,Novelas,1,1,2023,6,6,78.3
1572,CL0100,Webpage,Academicos,3,3,2023,6,5,83
1573,CL0087,Santiago,CienciaFiccion,32,32,2023,8,2,63.7
1574,CL0089,Santiago,Novelas,95,95,2023,11,4,56.2
1575,CL0100,Webpage,Academicos,2,2,2023,12,1,57.4
1576,CL0093,Regiones,Novelas,12,12,2023,12,6,58.9
1577,CL0100,Webpage,CienciaFiccion,2,2,2023,4,4,73.2
1578,CL0100,Webpage,CienciaFiccion,7,7,2023,6,5,85.9
1579,CL0004,Regiones,CienciaFiccion,37,37,2023,7,2,63.6
1580,CL0095,Regiones,Academicos,24,24,2023,6,5,66.3
1581,CL0100,Webpage,CienciaFiccion,2,1,2023,7,1,57.5
1582,CL0027,Santiago,Novelas,91,91,2023,9,4,51.8
1583,CL0100,Webpage,Novelas,5,5,2023,12,2,76.4
1584,CL0031,Regiones,Academicos,62,62,2023,9,11,49.3
1585,CL0100,Webpage,CienciaFiccion,1,1,2023,9,1,78.1
1586,CL0100,Webpage,Academicos,1,1,2023,5,0,67.5
1587,CL0100,Webpage,CienciaFiccion,10,10,2023,12,7,70.6
1588,CL0003,Regiones,Academicos,61,61,2023,5,3,65.1
1589,CL0124,Regiones,Academicos,34,34,2023,1,1,50.7
1590,CL0084,Regiones,Academicos,12,12,2023,11,5,85.8
1591,CL0003,Regiones,Academicos,56,56,2023,9,6,60.4
1592,CL0100,Webpage,Novelas,1,1,2024,2,2,73
1593,CL0100,Webpage,Novelas,1,1,2023,6,5,73.6
1594,CL0100,Webpage,Academicos,1,1,2023,10,2,60.6
1595,CL0100,Webpage,Novelas,1,1,2023,11,2,62
1596,CL0100,Webpage,CienciaFiccion,2,2,2023,3,0,76.1
1597,CL0100,Webpage,CienciaFiccion,2,2,2023,10,2,66.8
1598,CL0100,Webpage,Novelas,1,1,2024,3,2,57.8
1599,CL0100,Webpage,Novelas,1,1,2024,2,2,70.8
1600,CL0100,Webpage,Novelas,3,3,2023,12,3,67.7
1601,CL0095,Regiones,CienciaFiccion,42,42,2023,5,1,71.7
1602,CL0099,Regiones,Novelas,16,16,2023,6,1,62.3
1603,CL0035,Santiago,Novelas,54,53,2023,8,6,51
1604,CL0084,Regiones,Academicos,50,38,2024,2,6,63.5
1605,CL0060,Santiago,Novelas,19,19,2023,3,1,77.5
1606,CL0100,Webpage,CienciaFiccion,4,4,2023,6,5,67.1
1607,CL0100,Webpage,Novelas,1,1,2024,3,2,76.4
1608,CL0099,Regiones,Novelas,79,77,2024,3,12,45.4
1609,CL0100,Webpage,CienciaFiccion,2,2,2023,10,1,70
1610,CL0009,Regiones,Novelas,36,36,2023,7,3,44.9
1611,CL0100,Webpage,Academicos,3,3,2023,12,6,61.2
1612,CL0077,Regiones,Academicos,61,61,2023,4,1,50.2
1613,CL0093,Regiones,Academicos,38,38,2023,4,2,73.6
1614,CL0065,Regiones,Novelas,48,48,2023,3,6,57.8
1615,CL0124,Regiones,CienciaFiccion,29,29,2023,8,9,71.1
1616,CL0100,Webpage,Academicos,1,1,2023,6,5,60.8
1617,CL0084,Regiones,CienciaFiccion,35,30,2024,3,13,62.4
1618,CL0100,Webpage,Academicos,1,1,2023,3,0,76.7
1619,CL0100,Webpage,CienciaFiccion,8,3,2023,6,9,64.5
1620,CL0100,Webpage,CienciaFiccion,2,2,2023,5,1,84.1
1621,CL0100,Webpage,Academicos,1,1,2023,12,3,75.9
1622,CL0099,Regiones,Novelas,40,40,2023,8,1,58.4
1623,CL0033,Santiago,CienciaFiccion,67,67,2023,5,5,56.1
1624,CL0088,Regiones,Academicos,11,11,2023,12,4,57.8
1625,CL0060,Santiago,Novelas,4,4,2023,6,2,85.9
1626,CL0100,Webpage,CienciaFiccion,2,2,2023,10,1,74.5
1627,CL0100,Webpage,Novelas,1,1,2023,9,2,70.9
1628,CL0033,Santiago,Novelas,49,49,2023,5,5,66.6
1629,CL0075,Santiago,Novelas,21,21,2023,8,4,62.3
1630,CL0092,Regiones,Novelas,49,45,2024,2,8,61
1631,CL0092,Regiones,Novelas,43,43,2023,9,3,60.4
1632,CL0070,Regiones,Academicos,39,39,2023,3,6,54.5
1633,CL0100,Webpage,CienciaFiccion,3,3,2023,12,6,56.7
1634,CL0060,Santiago,Novelas,15,15,2023,12,5,73.8
1635,CL0100,Webpage,Academicos,2,2,2023,10,3,61.6
1636,CL0100,Webpage,Academicos,1,1,2023,5,1,55.2
1637,CL0100,Webpage,Novelas,1,1,2024,3,0,81.5
1638,CL0100,Webpage,Academicos,5,5,2024,1,2,50.7
1639,CL0100,Webpage,Novelas,1,1,2023,6,4,78.7
1640,CL0002,Regiones,CienciaFiccion,8,8,2023,1,4,76.2
1641,CL0127,Santiago,Novelas,1,1,2023,11,0,75.7
1642,CL0091,Regiones,CienciaFiccion,22,22,2023,3,7,88
1643,CL0051,Santiago,Academicos,48,48,2023,2,4,49
1644,CL0076,Regiones,CienciaFiccion,87,87,2024,2,9,55.8
1645,CL0100,Webpage,Academicos,3,3,2023,6,7,82.2
1646,CL0124,Regiones,Academicos,34,34,2023,10,3,62.9
1647,CL0100,Webpage,CienciaFiccion,2,2,2023,6,5,84.1
1648,CL0100,Webpage,Academicos,1,1,2023,10,3,73
1649,CL0100,Webpage,Novelas,1,1,2023,11,1,70.7
1650,CL0100,Webpage,CienciaFiccion,6,6,2023,12,6,92.7
1651,CL0100,Webpage,Novelas,1,1,2023,11,0,76
1652,CL0051,Santiago,Novelas,10,10,2023,3,4,66.1
1653,CL0100,Webpage,Novelas,3,3,2023,12,6,69
1654,CL0033,Santiago,Novelas,12,12,2023,4,4,53.8
1655,CL0100,Webpage,CienciaFiccion,12,12,2023,9,3,71.8
1656,CL0031,Regiones,Academicos,65,65,2023,5,4,65.7
1657,CL0003,Regiones,CienciaFiccion,34,34,2023,7,6,60.2
1658,CL0033,Santiago,Novelas,45,45,2023,9,6,50.9
1659,CL0100,Webpage,CienciaFiccion,5,5,2023,12,4,85.1
1660,CL0100,Webpage,CienciaFiccion,2,2,2023,6,7,76.7
1661,CL0049,Santiago,CienciaFiccion,95,95,2024,3,13,55.9
1662,CL0008,Regiones,Novelas,46,46,2023,5,12,53.4
1663,CL0033,Santiago,Novelas,24,24,2023,4,4,75.6
1664,CL0076,Regiones,CienciaFiccion,8,8,2024,1,7,85
1665,CL0076,Regiones,Novelas,81,81,2023,3,6,56
1666,CL0100,Webpage,CienciaFiccion,3,3,2023,11,1,60.8
1667,CL0100,Webpage,Novelas,1,1,2023,4,4,60
1668,CL0100,Webpage,Novelas,1,1,2023,5,2,70.5
1669,CL0100,Webpage,CienciaFiccion,1,1,2023,1,0,68.3
1670,CL0100,Webpage,CienciaFiccion,2,2,2023,6,2,78
1671,CL0013,Santiago,Academicos,34,34,2023,2,3,60.5
1672,CL0100,Webpage,Novelas,1,1,2023,6,5,69.9
1673,CL0099,Regiones,Novelas,61,61,2023,9,3,53.7
1674,CL0001,Regiones,Academicos,16,16,2024,2,7,75.9
1675,CL0009,Regiones,Academicos,38,38,2023,6,6,69.7
1676,CL0100,Webpage,Novelas,1,1,2023,11,7,60.7
1677,CL0100,Webpage,Academicos,10,10,2023,5,2,66.1
1678,CL0088,Regiones,Novelas,43,41,2024,2,5,62.5
1679,CL0100,Webpage,Academicos,7,7,2024,3,6,81.7
1680,CL0005,Regiones,Novelas,43,43,2023,12,1,66.7
1681,CL0033,Santiago,Novelas,48,48,2024,2,6,58.5
1682,CL0021,Santiago,CienciaFiccion,10,10,2023,8,5,72.5
1683,CL0100,Webpage,Academicos,2,2,2023,6,5,68.5
1684,CL0100,Webpage,Academicos,1,1,2023,4,1,65.8
1685,CL0100,Webpage,Novelas,1,1,2023,3,0,85.9
1686,CL0060,Santiago,Novelas,1,1,2024,2,5,58.4
1687,CL0050,Regiones,Novelas,36,36,2023,1,5,56.9
1688,CL0025,Santiago,CienciaFiccion,47,47,2023,2,3,72.3
1689,CL0100,Webpage,Academicos,1,1,2023,12,4,71.8
1690,CL0093,Regiones,Academicos,35,35,2023,8,4,66.1
1691,CL0005,Regiones,Novelas,10,10,2023,4,0,71.6
1692,CL0100,Webpage,Academicos,3,3,2023,6,3,63.8
1693,CL0100,Webpage,Novelas,1,1,2023,9,3,80
1694,CL0100,Webpage,Novelas,1,1,2023,10,3,49.6
1695,CL0100,Webpage,Novelas,1,1,2023,10,1,75.2
1696,CL0100,Webpage,Novelas,1,1,2023,4,1,62.9
1697,CL0100,Webpage,CienciaFiccion,8,8,2023,10,0,72
1698,CL0005,Regiones,Novelas,12,12,2023,6,3,60.1
1699,CL0127,Santiago,CienciaFiccion,3,3,2023,3,0,39.5
1700,CL0099,Regiones,CienciaFiccion,10,10,2023,11,1,61.5
1701,CL0035,Santiago,Novelas,98,95,2024,2,5,59.2
1702,CL0100,Webpage,Novelas,1,1,2023,1,1,74.7
1703,CL0100,Webpage,Novelas,1,1,2023,10,2,65.8
1704,CL0100,Webpage,Novelas,1,1,2023,10,2,73.3
1705,CL0100,Webpage,Novelas,1,1,2024,3,2,86
1706,CL0070,Regiones,Academicos,57,57,2023,11,3,54.1
1707,CL0077,Regiones,Novelas,19,19,2023,8,3,70.5
1708,CL0124,Regiones,Novelas,76,76,2023,10,7,65.8
1709,CL0070,Regiones,CienciaFiccion,16,16,2024,1,13,62.4
1710,CL0033,Santiago,Novelas,83,83,2023,3,3,46.6
1711,CL0099,Regiones,CienciaFiccion,31,31,2023,8,1,45.4
1712,CL0005,Regiones,Novelas,32,32,2023,9,4,58.7
1713,CL0076,Regiones,Novelas,44,44,2023,11,2,58.1
1714,CL0100,Webpage,Novelas,1,1,2024,1,1,72.5
1715,CL0100,Webpage,Novelas,1,1,2023,11,1,75.2
1716,CL0084,Regiones,Novelas,11,11,2023,5,4,81.6
1717,CL0100,Webpage,Novelas,1,1,2023,6,1,63.7
1718,CL0100,Webpage,Novelas,1,1,2023,12,3,80.5
1719,CL0100,Webpage,Academicos,3,3,2023,6,11,61.7
1720,CL0100,Webpage,Novelas,1,1,2023,2,0,91.5
1721,CL0017,Santiago,Novelas,27,27,2023,8,2,66.6
1722,CL0002,Regiones,Novelas,42,42,2023,2,4,66.5
1723,CL0070,Regiones,Academicos,17,17,2023,1,11,52.6
1724,CL0100,Webpage,Novelas,1,1,2023,12,5,64.6
1725,CL0100,Webpage,Novelas,2,2,2023,6,7,62.1
1726,CL0044,Santiago,Novelas,36,36,2024,3,2,70.6
1727,CL0008,Regiones,Novelas,49,28,2023,1,16,65.9
1728,CL0100,Webpage,Novelas,1,1,2024,2,4,67.7
1729,CL0100,Webpage,Novelas,1,1,2023,2,1,66.1
1730,CL0093,Regiones,CienciaFiccion,53,53,2023,6,4,72.4
1731,CL0100,Webpage,Novelas,1,1,2023,3,0,73.4
1732,CL0075,Santiago,CienciaFiccion,29,29,2024,2,2,67.9
1733,CL0100,Webpage,Novelas,3,3,2023,9,1,65.4
1734,CL0100,Webpage,Novelas,1,1,2023,6,2,68.4
1735,CL0100,Webpage,CienciaFiccion,7,7,2023,10,2,77.3
1736,CL0017,Santiago,Academicos,86,86,2023,1,7,56.7
1737,CL0100,Webpage,Novelas,2,2,2023,12,2,70.2
1738,CL0033,Santiago,Novelas,89,89,2023,8,7,55.5
1739,CL0100,Webpage,Novelas,1,1,2023,10,2,81.4
1740,CL0100,Webpage,Academicos,1,1,2023,10,5,69.9
1741,CL0100,Webpage,Academicos,3,2,2023,1,2,61.3
1742,CL0100,Webpage,Novelas,2,2,2023,12,6,76.5
1743,CL0100,Webpage,CienciaFiccion,2,2,2023,6,6,64.4
1744,CL0100,Webpage,Academicos,2,2,2023,12,4,48.8
1745,CL0084,Regiones,Academicos,14,14,2023,4,1,67.6
1746,CL0100,Webpage,Novelas,1,1,2023,3,1,74.7
1747,CL0010,Regiones,CienciaFiccion,42,42,2024,3,4,67.8
1748,CL0093,Regiones,Novelas,14,14,2023,3,7,71.6
1749,CL0091,Regiones,Academicos,1,1,2023,9,2,58
1750,CL0124,Regiones,Academicos,72,72,2023,3,5,59
1751,CL0100,Webpage,Academicos,1,1,2023,10,3,69.4
1752,CL0100,Webpage,Novelas,1,1,2023,6,1,62.6
1753,CL0088,Regiones,CienciaFiccion,100,100,2023,2,5,48.6
1754,CL0099,Regiones,Novelas,22,22,2023,9,3,78.5
1755,CL0100,Webpage,Novelas,1,1,2023,6,6,67.6
1756,CL0100,Webpage,Novelas,1,1,2024,2,1,61.6
1757,CL0100,Webpage,Novelas,1,1,2023,6,1,57.6
1758,CL0100,Webpage,CienciaFiccion,5,5,2023,3,0,80.5
1759,CL0060,Santiago,Novelas,13,13,2023,4,2,93.6
1760,CL0100,Webpage,CienciaFiccion,1,1,2023,11,2,57.7
1761,CL0070,Regiones,Novelas,58,58,2023,9,3,61.6
1762,CL0100,Webpage,Novelas,1,1,2023,11,4,57.2
1763,CL0009,Regiones,CienciaFiccion,30,28,2024,2,11,61.7
1764,CL0100,Webpage,Novelas,1,1,2023,11,1,71.8
1765,CL0100,Webpage,Novelas,1,1,2024,2,1,53.2
1766,CL0070,Regiones,Academicos,29,29,2023,6,6,58.7
1767,CL0100,Webpage,Novelas,2,2,2023,10,0,51.7
1768,CL0092,Regiones,Academicos,100,100,2024,2,7,54.8
1769,CL0100,Webpage,Academicos,16,16,2023,5,3,67.9
1770,CL0100,Webpage,Novelas,1,1,2023,4,1,85.2
1771,CL0100,Webpage,CienciaFiccion,8,8,2023,5,3,76.1
1772,CL0003,Regiones,Academicos,19,19,2023,2,5,62.9
1773,CL0060,Santiago,Novelas,24,24,2024,1,5,65.7
1774,CL0100,Webpage,Novelas,1,1,2023,10,1,75.4
1775,CL0100,Webpage,CienciaFiccion,5,5,2023,6,6,69.6
1776,CL0100,Webpage,Novelas,2,2,2023,9,2,62.7
1777,CL0100,Webpage,Academicos,2,2,2023,12,6,62
1778,CL0100,Webpage,Novelas,1,1,2023,12,3,75.9
1779,CL0100,Webpage,Novelas,1,1,2023,6,0,60.4
