puntos,precio,provincia,region_1,region_2,critico,variedad
90,50,California,Napa Valley,Napa,Paul Gregutt,Zinfandel
88,50,California,Calistoga,Napa,Virginie Boone,Bordeaux-style Red Blend
90,50,California,Carneros,Napa-Sonoma,Virginie Boone,Sparkling Blend
91,50,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Chardonnay
94,50,California,Green Valley,Sonoma,Virginie Boone,Sparkling Blend
87,50,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Cabernet Sauvignon
90,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Pinot Noir
93,50,California,Paso Robles,Central Coast,Matt Kettmann,Bordeaux-style Red Blend
84,50,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Red Blend
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
94,50,California,Santa Maria Valley,Central Coast,Matt Kettmann,Syrah
93,50,California,San Luis Obispo County,Central Coast,Matt Kettmann,Pinot Noir
93,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
92,50,California,Sonoma Mountain,Sonoma,Virginie Boone,Pinot Noir
90,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Sparkling Blend
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
91,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
95,50,California,Russian River Valley,Sonoma,Virginie Boone,Syrah
93,50,California,Paso Robles,Central Coast,Matt Kettmann,Red Blend
90,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
90,50,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
89,50,California,Sonoma Coast,Sonoma,Virginie Boone,Pinot Noir
93,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
94,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
92,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
94,50,California,Stags Leap District,Napa,Virginie Boone,Cabernet Sauvignon
94,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Pinot Noir
94,50,California,California,California Other,Matt Kettmann,Pinot Noir
94,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
88,50,California,Dry Creek Valley,Sonoma,Virginie Boone,Petite Sirah
93,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
92,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
95,50,California,Napa Valley,Napa,Virginie Boone,Petite Sirah
92,50,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
92,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Sauvignon
86,50,California,Calistoga,Napa,Virginie Boone,Valdiguié
92,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
90,50,California,San Luis Obispo County,Central Coast,Matt Kettmann,Pinot Noir
92,50,California,Santa Maria Valley,Central Coast,Matt Kettmann,Syrah
92,50,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
88,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
85,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
94,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
91,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Franc
90,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Sauvignon
85,50,California,Paso Robles,Central Coast,Matt Kettmann,Rhône-style Red Blend
90,50,California,Carneros,Napa-Sonoma,Virginie Boone,Pinot Noir
91,50,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Syrah
94,50,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
89,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Franc
90,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
90,50,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,California,Alexander Valley,Sonoma,Virginie Boone,Bordeaux-style Red Blend
91,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
90,50,California,Livermore Valley,Central Coast,Virginie Boone,Cabernet Franc
90,50,California,Carneros,Napa-Sonoma,Virginie Boone,Pinot Noir
95,50,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Syrah
87,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Sparkling Blend
87,50,California,Alexander Valley,Sonoma,Virginie Boone,Merlot
91,50,California,Livermore Valley,Central Coast,Jim Gordon,Cabernet Sauvignon
88,50,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
92,50,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Syrah
90,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
90,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
94,50,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
94,50,California,Sonoma Mountain,Sonoma,Virginie Boone,Chardonnay
94,50,California,Edna Valley,Central Coast,Matt Kettmann,Pinot Noir
94,50,California,Santa Maria Valley,Central Coast,Matt Kettmann,Pinot Noir
90,50,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
91,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
93,50,California,Atlas Peak,Napa,Virginie Boone,Malbec
88,50,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,Merlot
91,50,California,Paso Robles,Central Coast,Matt Kettmann,Bordeaux-style Red Blend
90,50,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Noir
87,50,California,Sonoma County,Sonoma,Virginie Boone,Bordeaux-style Red Blend
92,50,California,Adelaida District,Central Coast,Matt Kettmann,Syrah
92,50,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
92,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
93,50,California,Green Valley,Sonoma,Virginie Boone,Sparkling Blend
93,50,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
93,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
90,50,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
94,50,California,Napa Valley,Napa,Virginie Boone,White Blend
90,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Grenache
86,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
94,50,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Viognier
92,50,California,Napa Valley,Napa,Virginie Boone,Chardonnay
92,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
91,50,California,Sonoma County,Sonoma,Virginie Boone,Syrah-Grenache
93,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
88,50,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
88,50,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,Chardonnay
92,50,California,Santa Maria Valley,Central Coast,Matt Kettmann,Chardonnay
92,50,California,Arroyo Grande Valley,Central Coast,Matt Kettmann,Pinot Noir
92,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
90,50,Oregon,Oregon,Oregon Other,Paul Gregutt,Pinot Noir
87,50,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
87,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
94,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
93,50,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
93,50,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Viognier
93,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Syrah
94,50,California,Paso Robles,Central Coast,Matt Kettmann,Bordeaux-style Red Blend
87,50,California,Chiles Valley,Napa,Virginie Boone,Cabernet Sauvignon
94,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Pinot Noir
92,50,California,Paso Robles,Central Coast,Matt Kettmann,Cabernet Sauvignon-Syrah
91,50,California,St. Helena,Napa,Virginie Boone,Zinfandel
86,50,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
86,50,California,Bennett Valley,Sonoma,Virginie Boone,Chardonnay
90,50,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Pinot Noir
93,50,California,Sonoma Valley,Sonoma,Virginie Boone,Chardonnay
88,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
88,50,California,Sonoma Valley,Sonoma,Virginie Boone,Zinfandel
90,50,California,Livermore Valley,Central Coast,Jim Gordon,Cabernet Franc
90,50,California,Green Valley,Sonoma,Virginie Boone,Sparkling Blend
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
85,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Syrah
92,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Chardonnay
92,50,Oregon,Eola-Amity Hills,Willamette Valley,Paul Gregutt,Pinot Noir
92,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
93,50,California,Mt. Harlan,Central Coast,Matt Kettmann,Pinot Noir
93,50,California,San Luis Obispo County,Central Coast,Matt Kettmann,Pinot Noir
93,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
93,50,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
85,50,California,Napa Valley,Napa,Virginie Boone,Malbec
93,50,California,Ballard Canyon,Central Coast,Matt Kettmann,Rhône-style Red Blend
91,50,California,Santa Maria Valley,Central Coast,Matt Kettmann,Syrah
91,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
91,50,California,St. Helena,Napa,Virginie Boone,Cabernet Sauvignon
90,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
86,50,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Syrah
95,50,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Chardonnay
93,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
91,50,California,Napa Valley,Napa,Virginie Boone,Chardonnay
88,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
94,50,California,Yountville,Napa,Virginie Boone,Cabernet Sauvignon
93,50,California,Rockpile,Sonoma,Virginie Boone,Zinfandel
89,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
92,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Chardonnay
87,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
90,50,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Cabernet Sauvignon
89,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
92,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Pinot Noir
92,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
92,50,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Pinot Noir
92,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Pinot Noir
92,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
89,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon
91,50,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
85,50,Oregon,Willamette Valley,Willamette Valley,Joe Czerwinski,Pinot Noir
94,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
94,50,California,Russian River Valley,Sonoma,Virginie Boone,Pinot Noir
94,50,California,Paso Robles,Central Coast,Matt Kettmann,Red Blend
92,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
94,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Pinot Noir
94,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
92,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
86,50,California,Calistoga,Napa,Virginie Boone,Cabernet Franc
91,50,California,Sonoma Mountain,Sonoma,Virginie Boone,Chardonnay
91,50,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Syrah
91,50,California,Livermore Valley,Central Coast,Jim Gordon,Barbera
91,50,Oregon,Southern Oregon,Southern Oregon,Paul Gregutt,Malbec-Tannat
90,50,California,Napa Valley,Napa,Virginie Boone,Bordeaux-style Red Blend
92,50,California,Sonoma County,Sonoma,Virginie Boone,Zinfandel
91,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,California,St. Helena,Napa,Virginie Boone,Red Blend
92,50,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,Pinot Noir
90,50,California,Sonoma Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
91,50,California,Carneros,Napa-Sonoma,Jim Gordon,Chardonnay
91,50,California,Carneros,Napa-Sonoma,Virginie Boone,Chardonnay
93,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Viognier
91,50,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
91,50,California,Russian River Valley,Sonoma,Jim Gordon,Pinot Noir
88,50,California,Sonoma Valley,Sonoma,Virginie Boone,Cabernet Sauvignon
92,50,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
87,50,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,Pinot Noir
92,50,California,Paso Robles,Central Coast,Matt Kettmann,Red Blend
92,50,California,Russian River Valley,Sonoma,Virginie Boone,Zinfandel
87,50,California,Napa Valley,Napa,Virginie Boone,Cabernet Sauvignon
91,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
91,50,California,Green Valley,Sonoma,Virginie Boone,Pinot Noir
91,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Chardonnay
93,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Pinot Noir
93,50,California,Livermore Valley,Central Coast,Jim Gordon,Zinfandel
90,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Rhône-style Red Blend
91,50,California,Sonoma Mountain,Sonoma,Virginie Boone,Pinot Noir
91,50,California,Santa Clara Valley,Central Coast,Matt Kettmann,Syrah
94,50,California,Santa Maria Valley,Central Coast,Matt Kettmann,Pinot Noir
91,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Cabernet Franc
93,50,California,Central Coast,Central Coast,Matt Kettmann,Syrah
92,50,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Viognier
90,50,California,Temecula Valley,South Coast,Matt Kettmann,Red Blend
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
94,50,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
85,50,Oregon,Ribbon Ridge,Willamette Valley,Paul Gregutt,Pinot Noir
95,50,California,Russian River Valley,Sonoma,Virginie Boone,Chardonnay
91,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Chardonnay
91,50,California,Sonoma Mountain,Sonoma,Virginie Boone,Pinot Noir
91,50,California,Santa Clara Valley,Central Coast,Matt Kettmann,Syrah
94,50,California,Green Valley,Sonoma,Virginie Boone,Chardonnay
94,50,California,Green Valley,Sonoma,Virginie Boone,Chardonnay
91,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Grenache
92,50,California,St. Helena,Napa,Virginie Boone,Zinfandel
91,50,California,Carneros-Napa Valley,Napa,Virginie Boone,Pinot Noir
91,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
93,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Syrah
93,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
93,50,Washington,Washington,Washington Other,Sean P. Sullivan,Chardonnay
90,50,California,Paso Robles,Central Coast,Matt Kettmann,Zinfandel
90,50,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Bordeaux-style Red Blend
90,50,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
92,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
89,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
86,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Lagrein
86,50,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,Syrah
91,50,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Bordeaux-style Red Blend
90,50,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Chardonnay
91,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Pinot Noir
89,50,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Syrah
90,50,California,Sonoma Valley,Sonoma,Virginie Boone,Chardonnay
88,50,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,Merlot
92,50,California,Paso Robles,Central Coast,Matt Kettmann,Bordeaux-style Red Blend
92,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Pinot Noir
93,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
90,50,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,Sparkling Blend
90,50,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,Bordeaux-style Red Blend
90,50,California,Sonoma County-Monterey County-Napa County,California Other,Virginie Boone,Sparkling Blend
93,50,California,Spring Mountain District,Napa,Virginie Boone,Cabernet Sauvignon
90,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Chardonnay
91,50,California,Napa Valley,Napa,Virginie Boone,Petit Verdot
89,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Chardonnay
91,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Syrah
93,50,California,Carneros,Napa-Sonoma,Jim Gordon,Chardonnay
88,50,California,Paso Robles,Central Coast,Matt Kettmann,Zinfandel
91,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Rhône-style Red Blend
91,50,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,Red Blend
89,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Franc
93,50,California,Amador County,Sierra Foothills,Jim Gordon,Zinfandel
93,50,California,Sta. Rita Hills,Central Coast,Matt Kettmann,Syrah
93,50,California,Green Valley,Sonoma,Virginie Boone,Chardonnay
90,50,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,Cabernet Sauvignon-Syrah
88,50,California,Sonoma Coast,Sonoma,Virginie Boone,Pinot Noir
94,50,California,Santa Barbara County,Central Coast,Matt Kettmann,Pinot Noir
89,50,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Pinot Noir
88,50,California,Santa Ynez Valley,Central Coast,Matt Kettmann,Red Blend
92,50,Washington,Horse Heaven Hills,Columbia Valley,Sean P. Sullivan,Red Blend
86,50,California,Sonoma Valley,Sonoma,Virginie Boone,Merlot
93,50,Oregon,Chehalem Mountains,Willamette Valley,Paul Gregutt,Pinot Noir
91,50,Washington,Red Mountain,Columbia Valley,Paul Gregutt,Syrah
94,50,California,Napa Valley,Napa,Virginie Boone,Zinfandel
94,50,California,Santa Cruz Mountains,Central Coast,Matt Kettmann,Pinot Noir
94,50,Washington,Washington,Washington Other,Sean P. Sullivan,Grenache
88,50,California,Yountville,Napa,Virginie Boone,Cabernet Sauvignon
91,50,Oregon,Walla Walla Valley (OR),Oregon Other,Sean P. Sullivan,Cabernet Sauvignon
93,50,Oregon,McMinnville,Willamette Valley,Paul Gregutt,Pinot Noir
