ID,name,category,main_category,currency,goal,pledged,state,backers,country,usd_pledged_real,usd_goal_real
1906751413,Bit-Click,Product Design,Design,USD,15000,91,failed,4,US,91,15000
1601584382,Northern Europe,Nature,Photography,USD,1000,77,failed,3,US,77,1000
832223468,"Opera SmackDown - Caroline Shaul Wright AKA ""The Boss""",Classical Music,Music,USD,500,600,successful,16,US,600,500
1672029668,Saving Gutenberg! The Quest for the Press,Illustration,Art,USD,2000,340,failed,6,US,340,2000
1454460361,Dark is the Night (a 2-player game of hunt or be hunted),Tabletop Games,Games,USD,16000,22787,successful,796,US,22787,16000
887479494,Strange Love,Shorts,Film & Video,USD,700,1851,successful,31,US,1851,700
1141113213,Lords of Tyberis,Video Games,Games,USD,6400,126,failed,7,US,126,6400
67520497,"Anodized aluminum ""Settlers"" style board game pieces.",Tabletop Games,Games,USD,800,1743,successful,32,US,1743,800
294608265,Lumen: A Retro-Reflective City Bicycle,Product Design,Design,USD,15000,62043,successful,163,US,62043,15000
935527100,"A Digital Drum Circle for therapy, fun, community building",Electronic Music,Music,USD,2000,2080,successful,20,US,2080,2000
1555673445,Gods and Beasts: Volume one,Comics,Comics,USD,6000,127,failed,9,US,127,6000
441084037,Switch Rapz,Jewelry,Fashion,GBP,3400,1374,failed,26,GB,1963.75,4859.36
516104804,Standard Time - The Production,Dance,Dance,USD,31000,41326,successful,171,US,41326,31000
1758829712,Save New York Clothing Manufacturing,Apparel,Fashion,USD,5000,6120,successful,60,US,6120,5000
1887581162,Where Do You Go,Shorts,Film & Video,USD,3000,1775,failed,35,US,1775,3000
1749916118,Leaking Awesome T-Shirts,Apparel,Fashion,CAD,8000,2460,failed,28,CA,1848.93,6012.78
1011319459,Murder: A Comedy,Narrative Film,Film & Video,USD,3500,100,failed,3,US,100,3500
679441937,MarlyJack,Fashion,Fashion,GBP,100,21,failed,3,GB,35.29,168.04
828950416,Poiesis #6 and Footnote #1,Publishing,Publishing,USD,2500,4160,successful,121,US,4160,2500
628037938,broomplow 'make light work of heavy debris whilst sweeping',Product Design,Design,GBP,5000,500,failed,15,GB,766.98,7669.77
904954405,Qlobba. A new British clothing brand,Apparel,Fashion,GBP,800,80,failed,6,GB,134.73,1347.25
1774581436,Job Hunters Season Two - Web Series,Webseries,Film & Video,USD,50000,51114.12,successful,972,US,51114.12,50000
1385325471,The Sharpened Pencil Project,Design,Design,USD,5,10,successful,1,US,10,5
697383312,Feelings - A short film by Salim Samouh & Jared Phillips,Thrillers,Film & Video,USD,800,570,failed,14,US,570,800
184919136,"Potential Energy in Variety Arts - A Study, Video, and Show",Performance Art,Art,USD,300,160,failed,6,US,160,300
598264025,Chatty's Craft Beer Food Truck,Food Trucks,Food,USD,50000,50,failed,1,US,50,50000
1054455826,Season 4 of The Corner: Sustaining and Growing,Performance Art,Art,USD,3000,5449,successful,55,US,5449,3000
2137463219,GOGA Designs,Illustration,Art,GBP,20000,452,failed,11,GB,576.41,25505
750511469,HOMEMADE ITALIAN FOOD  FOR YOU,Food,Food,EUR,15000,256,failed,14,IT,284.06,16643.92
1173678915,Tatewick Treats Decadent Cookie Bars,Food,Food,USD,3500,311,failed,7,US,311,3500
980545671,Sticks and Strings!! Ode is making a new record!!,Indie Rock,Music,USD,1000,1360,successful,18,US,1360,1000
2092188743,Protectorate: Awakening - Volume 1,Graphic Novels,Comics,USD,35000,1613,failed,20,US,1613,35000
156099617,Habibi: A Muslim Love Story Anthology,Anthologies,Publishing,USD,7563,17354,successful,663,US,17354,7563
172627198,deepsleep - Air Mattress Contoured for a Jeep Wrangler JKU,Product Design,Design,USD,25000,30199,successful,220,US,30199,25000
1744667660,The Noh Christmas Carol,Plays,Theater,USD,10000,10803.04,successful,32,US,10803.04,10000
1280057080,April - Versatility In The Luxe Minimalism,Product Design,Design,SGD,12000,14235,successful,85,SG,10433.16,8795.07
614090739,LAPSE,Documentary,Film & Video,USD,4000,4901,successful,58,US,4901,4000
1642031344,Running Mascara,Literary Journals,Publishing,USD,4500,4500,successful,18,US,4500,4500
2039683027,SilverAir Sock 2.0 | Comfortable. Durable. Odorless.,Product Design,Design,USD,25000,180000,successful,2190,US,180000,25000
1816759096,Bamboo Pete Apparel: We Love Pandas!,Apparel,Fashion,GBP,500,119,failed,5,GB,150.22,631.18
2047362075,Four Point Playing Cards - USPCC Printed,Playing Cards,Games,USD,7770,21436,successful,473,US,21436,7770
1866375696,DePaul Theatre Union's The Pillowman,Theater,Theater,USD,250,385,successful,8,US,385,250
1226872453,PedalPoint,Software,Technology,USD,500,156,failed,6,US,156,500
1714829383,Word.The Urban Musical Project!,Theater,Theater,USD,2000,5,failed,1,US,5,2000
678110908,"""Working Out The Kinks""",Jazz,Music,USD,2750,2940,successful,33,US,2940,2750
1920994117,Say It Don't Spray It - The word game that gets you wet!,Tabletop Games,Games,USD,10000,2236,canceled,50,US,2236,10000
587338218,"Hopspot - Craft beer, good food and connecting great people.",Events,Food,USD,8000,8058,successful,25,US,8058,8000
71909735,Before Their Eyes Music Video,Rock,Music,USD,3000,3531,successful,105,US,3531,3000
2101629646,KALETA ZOZO AFROBEAT  ALBUM 2014,World Music,Music,USD,5000,770,failed,13,US,770,5000
1065016293,"""Welcoming Home The Child"" solo acoustic album (Canceled)",Pop,Music,USD,4000,90,canceled,4,US,90,4000
556947923,GTEAR to Stabilize Apple Earphones on Your Ears (Canceled),Gadgets,Technology,USD,10000,2059,canceled,185,US,2059,10000
975933376,InvadeNOLA Volume 2,Journalism,Journalism,USD,3500,3518,successful,105,US,3518,3500
1144115156,Nakom,Narrative Film,Film & Video,USD,30000,32430.31,successful,266,US,32430.31,30000
673856912,CTHULHU: The Great Old One - Card Game & Bicycle Deck,Tabletop Games,Games,USD,18000,26947,successful,579,US,26947,18000
1280128014,Amy Steinberg: PASSION!     Awesome Allness of Healing Love,Pop,Music,USD,18888,20451,successful,319,US,20451,18888
1613421289,Sounds Of Sunnyland,Country & Folk,Music,USD,12500,12720,successful,65,US,12720,12500
936452014,The Power of Forgiveness Book,Nonfiction,Publishing,USD,16988,17086,successful,183,US,17086,16988
215397468,10mm German Landsknecht Hellebardiere (Halberdiers),Tabletop Games,Games,USD,500,1191,successful,34,US,1191,500
118609878,Bali's Paradise Paradigm,Documentary,Film & Video,GBP,2250,2748,successful,23,GB,3396.58,2781.04
567643381,Les dilettantes,Web,Technology,CAD,5000,5565,successful,29,CA,4464.14,4010.91
1349929667,Sins of the Dragon - a martial arts film,Narrative Film,Film & Video,USD,1000,1345,successful,18,US,1345,1000
1255868271,Be Part of NUDE POP's Debut EP!,Indie Rock,Music,USD,1200,1958,successful,53,US,1958,1200
843681473,Bring the Gearketeers to life.,Children's Books,Publishing,USD,164000,15,failed,1,US,15,164000
19821203,CD Release: Dosage III  Time to B.E,Indie Rock,Music,USD,3000,3127,successful,57,US,3127,3000
1183670234,Something Different,Tabletop Games,Games,USD,4000,58766.58,successful,3251,US,58766.58,4000
1951432947,A 3d Environment To Train Neural Networks,Software,Technology,USD,1250,2370,successful,9,US,2370,1250
1453139155,Operation:TWIRL,Shorts,Film & Video,USD,5000,1006,failed,27,US,1006,5000
1331354527,THE NAME IS TESS: It Takes A Village!!!,Music,Music,USD,10000,2523.5,failed,40,US,2523.5,10000
1481118447,K-Clip - The field-replaceable buckle,Technology,Technology,AUD,50000,608,failed,23,AU,465.51,38281.91
1285747586,"Flourish Vibrational Haircare - pure, natural, and herbal",Fashion,Fashion,USD,200,200,successful,9,US,200,200
2069334133,Deathface Rocket Crew,Graphic Novels,Comics,USD,1000,1480,successful,41,US,1480,1000
209229817,The Walk - 200 Kilometer Winter Journey on Foot,Documentary,Film & Video,CAD,1000,1085,successful,11,CA,928.78,856.02
244396167,Bring The New Mythology To The Masses!,Comics,Comics,USD,3000,1557.5,failed,55,US,1557.5,3000
1801683795,Marvin Seth & Stanley - Finishing Funds,Shorts,Film & Video,USD,7500,714.51,failed,18,US,714.51,7500
1138742326,Makerslide Lite,Product Design,Design,GBP,3900,461,failed,9,GB,699.99,5921.83
1244507455,Electrify Your Look with the World’s First Stone Wallet !!,Product Design,Design,EUR,10000,524,failed,29,IT,621.88,11868.03
220185527,Katie Kat Records with ONE WORLD SYMPHONY!,Classical Music,Music,USD,1050,576,failed,10,US,576,1050
1841177368,The Way of Saint James Documentary Film,Documentary,Film & Video,USD,150000,12952,failed,93,US,12952,150000
543271732,Love Your Kids with Healthy Foods Cookbook,Cookbooks,Food,USD,9900,1315,failed,23,US,1315,9900
1280734022,KeyKube and Kuboid,Product Design,Design,USD,2000,3187,successful,43,US,3187,2000
1463201842,Self-Made Hobbit hole,DIY,Crafts,DKK,1000,1105,successful,9,DK,167.68,151.75
106879521,Vicious Cycle - Short Film,Shorts,Film & Video,GBP,400,510,successful,25,GB,743,582.74
1113997009,Solaris SciFi Solar System RPG Audio Package,Tabletop Games,Games,USD,2000,2811,successful,38,US,2811,2000
91590983,TUG - the electric ballwinder,Crafts,Crafts,USD,15000,22412,successful,55,US,22412,15000
947864925,Josh Bayne's new worship record!,Music,Music,USD,14000,14230,successful,144,US,14230,14000
745818217,The Everyday Hero,Shorts,Film & Video,USD,2500,2575,successful,41,US,2575,2500
1799784404,NYX,Technology,Technology,USD,7500,5,failed,1,US,5,7500
495760198,RECphilly: Philadelphia's Community-Driven Music Incubator,Music,Music,USD,50000,23082,failed,206,US,23082,50000
1589950948,Lala & Ara: World of Colors,Mobile Games,Games,USD,15000,16480,successful,152,US,16480,15000
271364756,ZINE DIESEL,Comic Books,Comics,USD,30,139,successful,20,US,139,30
467477048,Folding Sled,Product Design,Design,GBP,30000,35645,successful,215,GB,54124.02,45552.55
191698138,The Stone Door - A Young Adult Fantasy Novel,Young Adult,Publishing,USD,1550,451,failed,12,US,451,1550
1046806652,Rougher Than Diamonds,Documentary,Film & Video,USD,8000,126,failed,3,US,126,8000
693731419,Interstellar Love,Performances,Dance,EUR,5000,200,failed,5,FR,212.18,5304.48
1747654258,Kayu Handmade Wooden Wallets - The 'Apollo' & 'Nyx',Accessories,Fashion,AUD,3000,1073,failed,27,AU,773.11,2161.54
1488073117,Asking The BIG Questions,Web,Technology,USD,3750,31,failed,2,US,31,3750
1924963507,Fell into Heaven,Video Games,Games,GBP,150,3,failed,3,GB,4.61,230.63
2044992902,PIXELIO - First Portable All-in-One & Easy-to-Use 3D Scanner,3D Printing,Technology,GBP,33000,47034.5,successful,483,GB,70137.94,49209.66
1353749151,The atheistic angels - Die atheistischen Engel,Fiction,Publishing,CHF,750,1,failed,1,CH,1.03,771.22
120323037,Time To Fly Productions,Musical,Theater,USD,2000,740,failed,10,US,740,2000
110970446,Got Milk?,Food,Food,USD,15000,2430,failed,26,US,2430,15000
1596009697,The Alex Mallett Band's First EP and Banjo Socks,Country & Folk,Music,USD,4320.68,4700.1,successful,137,US,4700.1,4320.68
837791631,$10 house that communities love built,Public Art,Art,NZD,75000,62,failed,4,NZ,45.34,54848.62
1090484651,GoodFoot Socks: Performance Socks for the Business World,Fashion,Fashion,USD,15000,17644.33,successful,381,US,17644.33,15000
1921987287,"Missing Grace, a new comedy by Falling Apples Theater Co.",Theater,Theater,USD,3000,3160,successful,57,US,3160,3000
246221401,A Spotless Rose: Christmas with The Ensemble CD,Classical Music,Music,USD,2000,2345,successful,33,US,2345,2000
777874006,Rafael Rosa Group - Portrait.,Jazz,Music,USD,6000,6310,successful,90,US,6310,6000
1998324802,Dual Drive Total Fitness Bike,Product Design,Design,USD,100000,5770,failed,11,US,5770,100000
581113520,Mystery Of Woolley Mountain - A New Point & Click Adventure,Video Games,Games,GBP,8000,9579,successful,345,GB,12536.97,10470.38
509026669,Volatile/Playroom Studios: Album & Tour Project,Metal,Music,USD,3000,120,failed,5,US,120,3000
1030649557,"""American Flag"" Movement - Music Video & Art Venture",Music Videos,Film & Video,USD,15000,1376,failed,19,US,1376,15000
1627007084,MEET WAUL - THE WORLD'S 1ST ERGONOMIC PET CARRIER,Product Design,Design,GBP,3000,11290,successful,153,GB,14416.32,3830.73
1958172307,Focused Fire: Planetary Assault,Tabletop Games,Games,USD,10000,38,failed,3,US,38,10000
44571715,Backwoods Bistro Growing,Restaurants,Food,USD,20000,2110,failed,14,US,2110,20000
76194313,Fund Lucy,Art,Art,USD,25000,150,failed,2,US,150,25000
1785881105,"Devin Louis Funds ""Hope...""",Pop,Music,USD,1000,1425,successful,21,US,1425,1000
525658171,Help Martha's Trouble Make A Lullaby CD,Music,Music,USD,10000,10040,successful,101,US,10040,10000
922477167,Project Z zombie survival for mobile,Games,Games,USD,10000,821,failed,3,US,821,10000
86792477,Otter: Online Dispute Resolution for Kids!,Web,Technology,USD,50000,1350,failed,19,US,1350,50000
581030326,The Mad Dog,Documentary,Film & Video,SEK,200000,3965,failed,12,SE,456.68,23035.37
712289828,STRANGE HORROR: Tales of Fright Beyond the Ordinary,Comics,Comics,USD,1000,1425.66,successful,120,US,1425.66,1000
1140770510,Tau Ceti Strategic Command (Canceled),Video Games,Games,DKK,1100,75,canceled,1,DK,11.38,166.92
716845014,Another Side Of Me,Pop,Music,USD,2500,2,failed,1,US,2,2500
1548622828,Star Trek: Deception - A Fan-Film,Shorts,Film & Video,GBP,500,1174,successful,75,GB,1855.16,790.1
246852681,GRAVITON: Feel the gravity in your palm,Product Design,Design,GBP,10000,12126.2,successful,220,GB,16107.06,13282.86
64180569,Berkshire Supply Co.,Apparel,Fashion,USD,6000,3258,failed,53,US,3258,6000
1837012243,Don't Do Drugs,Comedy,Publishing,USD,8000,101,canceled,5,US,101,8000
2057100342,Narrative Reel for Voice Over,Theater,Theater,USD,3000,200,failed,2,US,200,3000
1891753063,"Project ""After Life"" (UE4)",Video Games,Games,EUR,10000,115,failed,7,FR,127.31,11070.03
80522237,Gay Out Artist Reggie Shelton Making A Music Video,Film & Video,Film & Video,USD,400,111,canceled,3,US,111,400
1653169413,ForestLakesTreen2.0,Woodworking,Crafts,USD,4400,79,failed,2,US,79,4400
2020345083,No-One chapters 3 through 5,Comics,Comics,USD,5000,30,failed,1,US,30,5000
85640692,Skin Deep The Diamond Way ~ How To Beautify Skin Naturally,Nonfiction,Publishing,USD,52000,52021,successful,42,US,52021,52000
1386970505,Selk'bag - The Sleeping Bag Reimagined!,Apparel,Fashion,USD,25000,30876,successful,187,US,30876,25000
820136699,Divide - Otome Visual Novel,Video Games,Games,USD,3220,3541,successful,57,US,3541,3220
1194863914,Publish the 1st edition of Life and Times of Richard Musto,Art Books,Publishing,USD,4000,5887,successful,76,US,5887,4000
932590592,Country as Dirt,Country & Folk,Music,USD,6500,500,failed,1,US,500,6500
1184528584,Amanda Pearcy's Second CD,Country & Folk,Music,USD,7300,8015,successful,120,US,8015,7300
1680005709,"Low-Cost, Open Source LiDAR for Robotic Systems.",Robots,Technology,USD,28000,3815,failed,64,US,3815,28000
617977765,Banana Riding a T-Rex Shirts and Vinyl Stickers,Illustration,Art,USD,500,428,failed,26,US,428,500
819719290,Rocky Mountain Sriracha,Food,Food,USD,8000,9328,successful,214,US,9328,8000
1005097329,Bondurant Brothers Distillery,Drinks,Food,USD,20000,750,failed,9,US,750,20000
406312181,Matboard: Easy to use GPIO board for Raspberry Pi Computer,Hardware,Technology,GBP,1500,2458,successful,105,GB,4213.88,2571.53
129570544,"Seth Ennis Records His Debut EP ""Hope Is Alive""",Music,Music,USD,10000,10348.58,successful,120,US,10348.58,10000
900167989,Help Left Wing Fascists Record their Third CD,Rock,Music,USD,2000,2310,successful,32,US,2310,2000
1615594470,Fantasy Story Collection,Fiction,Publishing,USD,2500,2500,successful,14,US,2500,2500
2097952002,Christina and Ali's Climb,Pop,Music,USD,8000,8860,successful,50,US,8860,8000
1795522774,Worlds Largest Word Search Puzzle,Puzzles,Games,USD,1000,1232,successful,20,US,1232,1000
1794367840,Full Barrel BBQ,Events,Food,USD,4000,227,failed,2,US,227,4000
1307622700,"Hawaiian ""Food-cation""  A Catered Culinary Resort",Spaces,Food,USD,10000,150,failed,3,US,150,10000
272589646,Parkies,Tabletop Games,Games,USD,2500,9083,successful,167,US,9083,2500
818182020,STUDS Collectible Trading Cards,Art,Art,USD,6000,7500,successful,139,US,7500,6000
2004659488,"1st Solo CD ""Girls, Guitars, Motorcycles & Cars""",Rock,Music,USD,2500,1050,failed,20,US,1050,2500
248384218,Saving Gentle Giants: The plight of elephants in Thailand,Video,Journalism,GBP,1800,106,failed,11,GB,139.57,2370.07
1347552565,Doctor Who - The Doctor & Her TARDIS Webseries,Webseries,Film & Video,USD,5000,105,failed,4,US,105,5000
1242684817,Friday Night Boards,Tabletop Games,Games,USD,500,901,successful,25,US,901,500
728630637,Join the Ninja Revolution,Theater,Theater,USD,3500,1040,failed,26,US,1040,3500
57727896,STORY CRAZE ... The Crazy Story Game,Tabletop Games,Games,USD,22000,24234,successful,390,US,24234,22000
248021116,The City Market - 2015 Season,Art,Art,USD,5000,265,failed,9,US,265,5000
439297144,'Scout Camp ',Comics,Comics,GBP,7500,25,failed,1,GB,38.09,11425.61
97321422,BounceBox: Bringing the Parks to the People,Design,Design,USD,57640,8468,failed,32,US,8468,57640
773446926,Trampoline bike,Product Design,Design,USD,10000,85,failed,3,US,85,10000
1675052380,ToolMates Hire - Marketplace for Hiring Tools and Equipment,Apps,Technology,AUD,20000,160,failed,5,AU,124.38,15547.26
998190126,: TO ERADICATE.,Narrative Film,Film & Video,USD,50000,15613,failed,34,US,15613,50000
1432074272,The Fucking Word of the Day Calendar,Fiction,Publishing,USD,1000,1444,successful,83,US,1444,1000
1826703511,Maximum Security,Photo,Journalism,USD,5000,820,failed,19,US,820,5000
2080939878,När två världar kolliderar,Publishing,Publishing,SEK,50000,5,failed,1,SE,0.6,5965.09
283228299,BRexit : The Art of Travel,Public Art,Art,GBP,10000,5,failed,1,GB,7.24,14487.08
275288287,"CrateMate, A New Spin On Milk Crate Seating",Product Design,Design,USD,15000,5476,failed,54,US,5476,15000
1693580984,Grown man can't take care of himself - documentary photos.,People,Photography,USD,500,47,failed,4,US,47,500
1666597313,Chasing Dreams,R&B,Music,USD,5000,502,failed,3,US,502,5000
1205606834,Building the school of the arts,Public Art,Art,GBP,50000,1,failed,1,GB,1.21,60741.53
